EFFECTIVE_DATE,JURISDICTION,PARTY,TERM,micro avg,macro avg,weighted avg,eval_loss,steps,train_loss
"{'precision': 1.0, 'recall': 0.09259259259259259, 'f1-score': 0.1694915254237288, 'support': 54}","{'precision': 0.8823529411764706, 'recall': 0.7835820895522388, 'f1-score': 0.8300395256916995, 'support': 134}","{'precision': 0.9093198992443325, 'recall': 0.7986725663716814, 'f1-score': 0.850412249705536, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.9040307101727447, 'recall': 0.7008928571428571, 'f1-score': 0.7896060352053644, 'support': 672}","{'precision': 0.6979182101052008, 'recall': 0.4187118121291282, 'f1-score': 0.46248582520524106, 'support': 672}","{'precision': 0.8679284056191747, 'recall': 0.7008928571428571, 'f1-score': 0.7511371661941537, 'support': 672}",0.05265315622091293,1023,0.0329103022813797
"{'precision': 0.6428571428571429, 'recall': 0.3333333333333333, 'f1-score': 0.43902439024390244, 'support': 54}","{'precision': 0.823943661971831, 'recall': 0.8731343283582089, 'f1-score': 0.8478260869565217, 'support': 134}","{'precision': 0.9230769230769231, 'recall': 0.7433628318584071, 'f1-score': 0.8235294117647058, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.8820224719101124, 'recall': 0.7008928571428571, 'f1-score': 0.781094527363184, 'support': 672}","{'precision': 0.5974694319764742, 'recall': 0.4874576233874873, 'f1-score': 0.5275949722412825, 'support': 672}","{'precision': 0.8368355738828577, 'recall': 0.7008928571428571, 'f1-score': 0.7582608732782614, 'support': 672}",0.069111667573452,1116,0.048092786222696304
"{'precision': 0.5897435897435898, 'recall': 0.42592592592592593, 'f1-score': 0.49462365591397855, 'support': 54}","{'precision': 0.8188405797101449, 'recall': 0.8432835820895522, 'f1-score': 0.8308823529411764, 'support': 134}","{'precision': 0.9166666666666666, 'recall': 0.7300884955752213, 'f1-score': 0.812807881773399, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.8677839851024208, 'recall': 0.6934523809523809, 'f1-score': 0.770885028949545, 'support': 672}","{'precision': 0.5813127090301003, 'recall': 0.49982450089767483, 'f1-score': 0.5345784726571385, 'support': 672}","{'precision': 0.8272382810426289, 'recall': 0.6934523809523809, 'f1-score': 0.7521385048735846, 'support': 672}",0.03755544498562813,1209,0.023726318031549454
"{'precision': 0.6181818181818182, 'recall': 0.6296296296296297, 'f1-score': 0.6238532110091743, 'support': 54}","{'precision': 0.8790322580645161, 'recall': 0.8134328358208955, 'f1-score': 0.8449612403100775, 'support': 134}","{'precision': 0.9012345679012346, 'recall': 0.8075221238938053, 'f1-score': 0.851808634772462, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.8698630136986302, 'recall': 0.7559523809523809, 'f1-score': 0.8089171974522292, 'support': 672}","{'precision': 0.5996121610368922, 'recall': 0.5626461473360826, 'f1-score': 0.5801557715229284, 'support': 672}","{'precision': 0.831146079544377, 'recall': 0.7559523809523809, 'f1-score': 0.7915630692160694, 'support': 672}",0.06208690628409386,1302,0.04295899346470833
"{'precision': 0.6388888888888888, 'recall': 0.42592592592592593, 'f1-score': 0.5111111111111111, 'support': 54}","{'precision': 0.7777777777777778, 'recall': 0.835820895522388, 'f1-score': 0.8057553956834532, 'support': 134}","{'precision': 0.8777506112469438, 'recall': 0.7942477876106194, 'f1-score': 0.8339140534262485, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.8387096774193549, 'recall': 0.7351190476190477, 'f1-score': 0.7835051546391754, 'support': 672}","{'precision': 0.5736043194784026, 'recall': 0.5139986522647333, 'f1-score': 0.5376951400552031, 'support': 672}","{'precision': 0.7968236584908345, 'recall': 0.7351190476190477, 'f1-score': 0.7626493678128676, 'support': 672}",0.055745240300893784,1395,0.02143661305308342
"{'precision': 0.6, 'recall': 0.5, 'f1-score': 0.5454545454545454, 'support': 54}","{'precision': 0.8333333333333334, 'recall': 0.8582089552238806, 'f1-score': 0.8455882352941176, 'support': 134}","{'precision': 0.823404255319149, 'recall': 0.8561946902654868, 'f1-score': 0.8394793926247288, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.8101071975497703, 'recall': 0.7872023809523809, 'f1-score': 0.7984905660377359, 'support': 672}","{'precision': 0.5641843971631206, 'recall': 0.5536009113723419, 'f1-score': 0.5576305433433479, 'support': 672}","{'precision': 0.7682223066531577, 'recall': 0.7872023809523809, 'f1-score': 0.7770953191225218, 'support': 672}",0.026163579896092415,1488,0.02131051756441593
"{'precision': 0.5769230769230769, 'recall': 0.2777777777777778, 'f1-score': 0.375, 'support': 54}","{'precision': 0.8394160583941606, 'recall': 0.8582089552238806, 'f1-score': 0.8487084870848708, 'support': 134}","{'precision': 0.868766404199475, 'recall': 0.7323008849557522, 'f1-score': 0.7947178871548619, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.8474264705882353, 'recall': 0.6860119047619048, 'f1-score': 0.7582236842105263, 'support': 672}","{'precision': 0.5712763848791781, 'recall': 0.46707190448935265, 'f1-score': 0.5046065935599332, 'support': 672}","{'precision': 0.7980922807690869, 'recall': 0.6860119047619048, 'f1-score': 0.7339128307490629, 'support': 672}",0.05526181310415268,1581,0.03254242613911629
"{'precision': 0.6, 'recall': 0.5555555555555556, 'f1-score': 0.576923076923077, 'support': 54}","{'precision': 0.8650793650793651, 'recall': 0.8134328358208955, 'f1-score': 0.8384615384615385, 'support': 134}","{'precision': 0.851764705882353, 'recall': 0.8008849557522124, 'f1-score': 0.8255416191562144, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.8336106489184693, 'recall': 0.7455357142857143, 'f1-score': 0.7871170463472114, 'support': 672}","{'precision': 0.5792110177404295, 'recall': 0.5424683367821659, 'f1-score': 0.5602315586352075, 'support': 672}","{'precision': 0.7936283958027656, 'recall': 0.7455357142857143, 'f1-score': 0.768828131199853, 'support': 672}",0.014287949539721012,1674,0.02746221236884594
"{'precision': 0.5476190476190477, 'recall': 0.42592592592592593, 'f1-score': 0.4791666666666667, 'support': 54}","{'precision': 0.8760330578512396, 'recall': 0.7910447761194029, 'f1-score': 0.8313725490196078, 'support': 134}","{'precision': 0.8740359897172236, 'recall': 0.7522123893805309, 'f1-score': 0.8085612366230679, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.8496376811594203, 'recall': 0.6979166666666666, 'f1-score': 0.7663398692810458, 'support': 672}","{'precision': 0.5744220237968778, 'recall': 0.492295772856465, 'f1-score': 0.5297751130773356, 'support': 672}","{'precision': 0.806583520350714, 'recall': 0.6979166666666666, 'f1-score': 0.7481377983962114, 'support': 672}",0.028834525495767593,1767,0.00935734249651432
"{'precision': 0.5945945945945946, 'recall': 0.4074074074074074, 'f1-score': 0.4835164835164836, 'support': 54}","{'precision': 0.8382352941176471, 'recall': 0.8507462686567164, 'f1-score': 0.8444444444444444, 'support': 134}","{'precision': 0.9186746987951807, 'recall': 0.6747787610619469, 'f1-score': 0.7780612244897959, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.8732673267326733, 'recall': 0.65625, 'f1-score': 0.7493627867459645, 'support': 672}","{'precision': 0.5878761468768556, 'recall': 0.4832331092815177, 'f1-score': 0.526505538112681, 'support': 672}","{'precision': 0.8328461329989503, 'recall': 0.65625, 'f1-score': 0.7305790463315973, 'support': 672}",0.026218116283416748,1860,0.010121546685695648
"{'precision': 0.6206896551724138, 'recall': 0.6666666666666666, 'f1-score': 0.6428571428571429, 'support': 54}","{'precision': 0.8187919463087249, 'recall': 0.9104477611940298, 'f1-score': 0.8621908127208481, 'support': 134}","{'precision': 0.8407079646017699, 'recall': 0.8407079646017699, 'f1-score': 0.8407079646017699, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.8163884673748103, 'recall': 0.8005952380952381, 'f1-score': 0.8084147257700978, 'support': 672}","{'precision': 0.5700473915207271, 'recall': 0.6044555981156166, 'f1-score': 0.5864389800449402, 'support': 672}","{'precision': 0.7786240508700588, 'recall': 0.8005952380952381, 'f1-score': 0.7890593074685706, 'support': 672}",0.020578525960445404,1953,0.021952178329229355
"{'precision': 0.78125, 'recall': 0.46296296296296297, 'f1-score': 0.5813953488372093, 'support': 54}","{'precision': 0.8, 'recall': 0.8955223880597015, 'f1-score': 0.8450704225352113, 'support': 134}","{'precision': 0.8702460850111857, 'recall': 0.8606194690265486, 'f1-score': 0.8654060066740822, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.848966613672496, 'recall': 0.7946428571428571, 'f1-score': 0.8209069946195235, 'support': 672}","{'precision': 0.6128740212527964, 'recall': 0.5547762050123033, 'f1-score': 0.5729679445116257, 'support': 672}","{'precision': 0.807646920275381, 'recall': 0.7946428571428571, 'f1-score': 0.7973188995143046, 'support': 672}",0.007516872137784958,2046,0.0072818659245967865
"{'precision': 0.5774647887323944, 'recall': 0.7592592592592593, 'f1-score': 0.656, 'support': 54}","{'precision': 0.8214285714285714, 'recall': 0.8582089552238806, 'f1-score': 0.8394160583941606, 'support': 134}","{'precision': 0.9024390243902439, 'recall': 0.8185840707964602, 'f1-score': 0.8584686774941996, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.8470209339774557, 'recall': 0.7827380952380952, 'f1-score': 0.8136117556071153, 'support': 672}","{'precision': 0.5753330961378024, 'recall': 0.6090130713199, 'f1-score': 0.5884711839720901, 'support': 672}","{'precision': 0.8171978663502503, 'recall': 0.7827380952380952, 'f1-score': 0.797520229244339, 'support': 672}",0.025497354567050934,2139,0.011696836911141872
"{'precision': 0.576271186440678, 'recall': 0.6296296296296297, 'f1-score': 0.6017699115044248, 'support': 54}","{'precision': 0.8111888111888111, 'recall': 0.8656716417910447, 'f1-score': 0.8375451263537905, 'support': 134}","{'precision': 0.8789346246973365, 'recall': 0.8030973451327433, 'f1-score': 0.8393063583815028, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.8341463414634146, 'recall': 0.7633928571428571, 'f1-score': 0.7972027972027971, 'support': 672}","{'precision': 0.5665986555817064, 'recall': 0.5745996541383545, 'f1-score': 0.5696553490599295, 'support': 672}","{'precision': 0.799250587991508, 'recall': 0.7633928571428571, 'f1-score': 0.7799004406861401, 'support': 672}",0.027671027928590775,2232,0.006466707214713097
"{'precision': 0.6341463414634146, 'recall': 0.48148148148148145, 'f1-score': 0.5473684210526316, 'support': 54}","{'precision': 0.8384615384615385, 'recall': 0.8134328358208955, 'f1-score': 0.8257575757575758, 'support': 134}","{'precision': 0.8982630272952854, 'recall': 0.8008849557522124, 'f1-score': 0.8467836257309942, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.8658536585365854, 'recall': 0.7395833333333334, 'f1-score': 0.797752808988764, 'support': 672}","{'precision': 0.5927177268050596, 'recall': 0.5239498182636473, 'f1-score': 0.5549774056353004, 'support': 672}","{'precision': 0.822340233527291, 'recall': 0.7395833333333334, 'f1-score': 0.7782077510695932, 'support': 672}",0.06402622163295746,2325,0.021114898845553398
"{'precision': 0.6304347826086957, 'recall': 0.5370370370370371, 'f1-score': 0.5800000000000001, 'support': 54}","{'precision': 0.8111888111888111, 'recall': 0.8656716417910447, 'f1-score': 0.8375451263537905, 'support': 134}","{'precision': 0.8942065491183879, 'recall': 0.7853982300884956, 'f1-score': 0.8362779740871614, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.8532423208191127, 'recall': 0.7440476190476191, 'f1-score': 0.794912559618442, 'support': 672}","{'precision': 0.5839575357289737, 'recall': 0.5470267272291444, 'f1-score': 0.563455775110238, 'support': 672}","{'precision': 0.8138752070858356, 'recall': 0.7440476190476191, 'f1-score': 0.7761141238375072, 'support': 672}",0.009109675884246826,2418,0.01424779836088419
"{'precision': 0.625, 'recall': 0.5555555555555556, 'f1-score': 0.5882352941176471, 'support': 54}","{'precision': 0.8181818181818182, 'recall': 0.8731343283582089, 'f1-score': 0.8447653429602888, 'support': 134}","{'precision': 0.8878048780487805, 'recall': 0.8053097345132744, 'f1-score': 0.8445475638051043, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.8502495840266223, 'recall': 0.7604166666666666, 'f1-score': 0.802827965435978, 'support': 672}","{'precision': 0.5827466740576497, 'recall': 0.5584999046067597, 'f1-score': 0.5693870502207601, 'support': 672}","{'precision': 0.8105270364797805, 'recall': 0.7604166666666666, 'f1-score': 0.7837779176769922, 'support': 672}",0.017556555569171906,2511,0.00628509558737278
"{'precision': 0.6585365853658537, 'recall': 0.5, 'f1-score': 0.5684210526315789, 'support': 54}","{'precision': 0.7908496732026143, 'recall': 0.9029850746268657, 'f1-score': 0.843205574912892, 'support': 134}","{'precision': 0.8571428571428571, 'recall': 0.7699115044247787, 'f1-score': 0.8111888111888113, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.8266666666666667, 'recall': 0.7380952380952381, 'f1-score': 0.779874213836478, 'support': 672}","{'precision': 0.5766322789278313, 'recall': 0.5432241447629111, 'f1-score': 0.5557038596833206, 'support': 672}","{'precision': 0.787147921499223, 'recall': 0.7380952380952381, 'f1-score': 0.7594369442526421, 'support': 672}",0.012294965796172619,2604,0.015104015357792377
"{'precision': 0.6333333333333333, 'recall': 0.35185185185185186, 'f1-score': 0.4523809523809524, 'support': 54}","{'precision': 0.8604651162790697, 'recall': 0.8283582089552238, 'f1-score': 0.844106463878327, 'support': 134}","{'precision': 0.9123287671232877, 'recall': 0.7367256637168141, 'f1-score': 0.8151774785801713, 'support': 452}","{'precision': 1.0, 'recall': 0.125, 'f1-score': 0.2222222222222222, 'support': 32}","{'precision': 0.884469696969697, 'recall': 0.6949404761904762, 'f1-score': 0.7783333333333334, 'support': 672}","{'precision': 0.8515318041839227, 'recall': 0.5104839311309725, 'f1-score': 0.5834717792654183, 'support': 672}","{'precision': 0.8837424528588116, 'recall': 0.6949404761904762, 'f1-score': 0.7635567991333567, 'support': 672}",0.019257085397839546,2697,0.011731056496500969
"{'precision': 0.6170212765957447, 'recall': 0.5370370370370371, 'f1-score': 0.5742574257425743, 'support': 54}","{'precision': 0.6961325966850829, 'recall': 0.9402985074626866, 'f1-score': 0.7999999999999999, 'support': 134}","{'precision': 0.8518518518518519, 'recall': 0.8141592920353983, 'f1-score': 0.832579185520362, 'support': 452}","{'precision': 0.9130434782608695, 'recall': 0.65625, 'f1-score': 0.7636363636363634, 'support': 32}","{'precision': 0.7964860907759883, 'recall': 0.8095238095238095, 'f1-score': 0.8029520295202953, 'support': 672}","{'precision': 0.7695123008483872, 'recall': 0.7369362091337804, 'f1-score': 0.742618243724825, 'support': 672}","{'precision': 0.8048442637401135, 'recall': 0.8095238095238095, 'f1-score': 0.8020417507167653, 'support': 672}",0.05519379675388336,2790,0.01723852939903736
"{'precision': 0.8695652173913043, 'recall': 0.37037037037037035, 'f1-score': 0.5194805194805194, 'support': 54}","{'precision': 0.835820895522388, 'recall': 0.835820895522388, 'f1-score': 0.835820895522388, 'support': 134}","{'precision': 0.9141274238227147, 'recall': 0.7300884955752213, 'f1-score': 0.8118081180811809, 'support': 452}","{'precision': 0.8, 'recall': 0.125, 'f1-score': 0.21621621621621623, 'support': 32}","{'precision': 0.8910133843212237, 'recall': 0.6934523809523809, 'f1-score': 0.7799163179916317, 'support': 672}","{'precision': 0.8548783841841019, 'recall': 0.5153199403669949, 'f1-score': 0.5958314373250762, 'support': 672}","{'precision': 0.8894971983735083, 'recall': 0.6934523809523809, 'f1-score': 0.7647442505112511, 'support': 672}",0.011980428360402584,2883,0.007626461796462536
"{'precision': 0.5964912280701754, 'recall': 0.6296296296296297, 'f1-score': 0.6126126126126126, 'support': 54}","{'precision': 0.8251748251748252, 'recall': 0.8805970149253731, 'f1-score': 0.851985559566787, 'support': 134}","{'precision': 0.8822115384615384, 'recall': 0.8119469026548672, 'f1-score': 0.8456221198156683, 'support': 452}","{'precision': 0.8387096774193549, 'recall': 0.8125, 'f1-score': 0.8253968253968254, 'support': 32}","{'precision': 0.8423493044822257, 'recall': 0.8110119047619048, 'f1-score': 0.8263836239575437, 'support': 672}","{'precision': 0.7856468172814735, 'recall': 0.7836683868024675, 'f1-score': 0.7839042793479734, 'support': 672}","{'precision': 0.8458069612369803, 'recall': 0.8110119047619048, 'f1-score': 0.8272039324887069, 'support': 672}",0.006126560270786285,2976,0.005143199115991592
"{'precision': 0.6896551724137931, 'recall': 0.37037037037037035, 'f1-score': 0.48192771084337355, 'support': 54}","{'precision': 0.85, 'recall': 0.8880597014925373, 'f1-score': 0.8686131386861314, 'support': 134}","{'precision': 0.9015544041450777, 'recall': 0.7699115044247787, 'f1-score': 0.8305489260143198, 'support': 452}","{'precision': 0.8695652173913043, 'recall': 0.625, 'f1-score': 0.7272727272727273, 'support': 32}","{'precision': 0.8771626297577855, 'recall': 0.7544642857142857, 'f1-score': 0.8111999999999999, 'support': 672}","{'precision': 0.8276936984875438, 'recall': 0.6633353940719217, 'f1-score': 0.7270906257041381, 'support': 672}","{'precision': 0.8727232990185145, 'recall': 0.7544642857142857, 'f1-score': 0.805206992262922, 'support': 672}",0.0341307632625103,3069,0.004904433153569698
"{'precision': 0.7105263157894737, 'recall': 0.5, 'f1-score': 0.5869565217391304, 'support': 54}","{'precision': 0.8206896551724138, 'recall': 0.8880597014925373, 'f1-score': 0.8530465949820788, 'support': 134}","{'precision': 0.9168900804289544, 'recall': 0.7566371681415929, 'f1-score': 0.829090909090909, 'support': 452}","{'precision': 0.95, 'recall': 0.59375, 'f1-score': 0.7307692307692308, 'support': 32}","{'precision': 0.8802083333333334, 'recall': 0.7544642857142857, 'f1-score': 0.8125, 'support': 672}","{'precision': 0.8495265128477105, 'recall': 0.6846117174085325, 'f1-score': 0.7499658141453373, 'support': 672}","{'precision': 0.8827011178565808, 'recall': 0.7544642857142857, 'f1-score': 0.8097285746952646, 'support': 672}",0.017178252339363098,3162,0.0035655200481414795
"{'precision': 0.725, 'recall': 0.5370370370370371, 'f1-score': 0.6170212765957447, 'support': 54}","{'precision': 0.815068493150685, 'recall': 0.8880597014925373, 'f1-score': 0.8499999999999999, 'support': 134}","{'precision': 0.87248322147651, 'recall': 0.8628318584070797, 'f1-score': 0.867630700778643, 'support': 452}","{'precision': 0.8947368421052632, 'recall': 0.53125, 'f1-score': 0.6666666666666666, 'support': 32}","{'precision': 0.8512269938650306, 'recall': 0.8258928571428571, 'f1-score': 0.8383685800604229, 'support': 672}","{'precision': 0.8268221391831145, 'recall': 0.7047946492341635, 'f1-score': 0.7503296610102635, 'support': 672}","{'precision': 0.8502428171680696, 'recall': 0.8258928571428571, 'f1-score': 0.834407081877158, 'support': 672}",0.03691470995545387,3255,0.008245376870036125
"{'precision': 0.7272727272727273, 'recall': 0.5925925925925926, 'f1-score': 0.6530612244897959, 'support': 54}","{'precision': 0.7469879518072289, 'recall': 0.9253731343283582, 'f1-score': 0.8266666666666667, 'support': 134}","{'precision': 0.8656036446469249, 'recall': 0.8407079646017699, 'f1-score': 0.8529741863075196, 'support': 452}","{'precision': 0.8787878787878788, 'recall': 0.90625, 'f1-score': 0.8923076923076922, 'support': 32}","{'precision': 0.8284457478005866, 'recall': 0.8407738095238095, 'f1-score': 0.8345642540620385, 'support': 672}","{'precision': 0.80466305062869, 'recall': 0.8162309228806801, 'f1-score': 0.8062524424429186, 'support': 672}","{'precision': 0.8314630540424377, 'recall': 0.8407738095238095, 'f1-score': 0.8335369312806955, 'support': 672}",0.006137077230960131,3348,0.002185708610340953
