ANSWER,HEADER,QUESTION,micro avg,macro avg,weighted avg,eval_loss,epoch,train_loss
"{'precision': 0.8931924882629108, 'recall': 0.9314565483476133, 'f1-score': 0.9119233073696825, 'support': 817}","{'precision': 0.6078431372549019, 'recall': 0.5210084033613446, 'f1-score': 0.5610859728506787, 'support': 119}","{'precision': 0.8707964601769912, 'recall': 0.9136490250696379, 'f1-score': 0.8917082011780699, 'support': 1077}","{'precision': 0.8670825335892515, 'recall': 0.8976651763537009, 'f1-score': 0.882108860141567, 'support': 2013}","{'precision': 0.7906106952316012, 'recall': 0.7887046589261986, 'f1-score': 0.7882391604661437, 'support': 2013}","{'precision': 0.8643414723570546, 'recall': 0.8976651763537009, 'f1-score': 0.8803677623244127, 'support': 2013}",0.04908619448542595,10,0.12173601239919662
"{'precision': 0.8748577929465301, 'recall': 0.9412484700122399, 'f1-score': 0.9068396226415094, 'support': 817}","{'precision': 0.7285714285714285, 'recall': 0.42857142857142855, 'f1-score': 0.5396825396825397, 'support': 119}","{'precision': 0.8717948717948718, 'recall': 0.9155060352831941, 'f1-score': 0.8931159420289856, 'support': 1077}","{'precision': 0.8682692307692308, 'recall': 0.8971684053651267, 'f1-score': 0.882482286831175, 'support': 2013}","{'precision': 0.8250746977709434, 'recall': 0.7617753112889541, 'f1-score': 0.7798793681176782, 'support': 2013}","{'precision': 0.8645712338601053, 'recall': 0.8971684053651267, 'f1-score': 0.8777923812645568, 'support': 2013}",1.6594635248184204,11,0.060294199734926224
"{'precision': 0.8734602463605823, 'recall': 0.9547123623011016, 'f1-score': 0.9122807017543859, 'support': 817}","{'precision': 0.64, 'recall': 0.5378151260504201, 'f1-score': 0.5844748858447488, 'support': 119}","{'precision': 0.885558583106267, 'recall': 0.9052924791086351, 'f1-score': 0.8953168044077136, 'support': 1077}","{'precision': 0.8686723973256925, 'recall': 0.9036264282165921, 'f1-score': 0.8858047236425615, 'support': 2013}","{'precision': 0.7996729431556164, 'recall': 0.799273322486719, 'f1-score': 0.7973574640022827, 'support': 2013}","{'precision': 0.8661319499662421, 'recall': 0.9036264282165921, 'f1-score': 0.8838261515628245, 'support': 2013}",1.1553839445114136,12,0.0953347459435463
"{'precision': 0.8765859284890427, 'recall': 0.9302325581395349, 'f1-score': 0.9026128266033253, 'support': 817}","{'precision': 0.6702127659574468, 'recall': 0.5294117647058824, 'f1-score': 0.5915492957746479, 'support': 119}","{'precision': 0.8760984182776801, 'recall': 0.9257195914577531, 'f1-score': 0.9002257336343115, 'support': 1077}","{'precision': 0.8670795616960457, 'recall': 0.9041231992051664, 'f1-score': 0.8852140077821012, 'support': 2013}","{'precision': 0.8076323709080565, 'recall': 0.7951213047677235, 'f1-score': 0.7981292853374282, 'support': 2013}","{'precision': 0.8641251958318656, 'recall': 0.9041231992051664, 'f1-score': 0.8829469253135884, 'support': 2013}",0.7195653915405273,13,0.033783793449401855
"{'precision': 0.8873403019744484, 'recall': 0.9351285189718482, 'f1-score': 0.9106078665077474, 'support': 817}","{'precision': 0.6987951807228916, 'recall': 0.48739495798319327, 'f1-score': 0.5742574257425742, 'support': 119}","{'precision': 0.877177700348432, 'recall': 0.9350046425255338, 'f1-score': 0.9051685393258426, 'support': 1077}","{'precision': 0.874282982791587, 'recall': 0.9085941381023348, 'f1-score': 0.8911084043848965, 'support': 2013}","{'precision': 0.8211043943485906, 'recall': 0.7858427064935251, 'f1-score': 0.7966779438587214, 'support': 2013}","{'precision': 0.8707570971159512, 'recall': 0.9085941381023348, 'f1-score': 0.8878140970959406, 'support': 2013}",0.5340768098831177,14,0.016060855239629745
"{'precision': 0.8691695108077361, 'recall': 0.9351285189718482, 'f1-score': 0.9009433962264151, 'support': 817}","{'precision': 0.538961038961039, 'recall': 0.6974789915966386, 'f1-score': 0.608058608058608, 'support': 119}","{'precision': 0.8967495219885278, 'recall': 0.8709377901578459, 'f1-score': 0.8836552048987283, 'support': 1077}","{'precision': 0.8585858585858586, 'recall': 0.886736214605067, 'f1-score': 0.8724340175953079, 'support': 2013}","{'precision': 0.7682933572524343, 'recall': 0.8345151002421108, 'f1-score': 0.7975524030612505, 'support': 2013}","{'precision': 0.8644049126417925, 'recall': 0.886736214605067, 'f1-score': 0.8743797241688454, 'support': 2013}",0.10745493322610855,15,0.10188422352075577
"{'precision': 0.8470982142857143, 'recall': 0.9290085679314566, 'f1-score': 0.8861646234676006, 'support': 817}","{'precision': 0.7272727272727273, 'recall': 0.47058823529411764, 'f1-score': 0.5714285714285714, 'support': 119}","{'precision': 0.8855250709555346, 'recall': 0.8690807799442897, 'f1-score': 0.8772258669165887, 'support': 1077}","{'precision': 0.8625615763546798, 'recall': 0.8698460009935419, 'f1-score': 0.8661884739055157, 'support': 2013}","{'precision': 0.8199653375046587, 'recall': 0.7562258610566213, 'f1-score': 0.7782730206042535, 'support': 2013}","{'precision': 0.8605738683735688, 'recall': 0.8698460009935419, 'f1-score': 0.862776331863982, 'support': 2013}",0.408017098903656,16,0.05911531671881676
"{'precision': 0.8840236686390532, 'recall': 0.9143206854345165, 'f1-score': 0.8989169675090253, 'support': 817}","{'precision': 0.5984251968503937, 'recall': 0.6386554621848739, 'f1-score': 0.6178861788617885, 'support': 119}","{'precision': 0.8760563380281691, 'recall': 0.8662952646239555, 'f1-score': 0.8711484593837536, 'support': 1077}","{'precision': 0.8620520373097693, 'recall': 0.8723298559364133, 'f1-score': 0.8671604938271604, 'support': 2013}","{'precision': 0.7861684011725387, 'recall': 0.8064238040811152, 'f1-score': 0.7959838685848558, 'support': 2013}","{'precision': 0.862877601470264, 'recall': 0.8723298559364133, 'f1-score': 0.8674468497246544, 'support': 2013}",0.7450412511825562,17,0.063837930560112
"{'precision': 0.8695150115473441, 'recall': 0.9216646266829865, 'f1-score': 0.8948306595365418, 'support': 817}","{'precision': 0.6210526315789474, 'recall': 0.4957983193277311, 'f1-score': 0.5514018691588785, 'support': 119}","{'precision': 0.8748882931188561, 'recall': 0.9090064995357474, 'f1-score': 0.8916211293260473, 'support': 1077}","{'precision': 0.8610576923076924, 'recall': 0.8897168405365127, 'f1-score': 0.8751526997312484, 'support': 2013}","{'precision': 0.7884853120817158, 'recall': 0.775489815182155, 'f1-score': 0.7792845526738225, 'support': 2013}","{'precision': 0.8577017979538415, 'recall': 0.8897168405365127, 'f1-score': 0.8728114394214675, 'support': 2013}",1.2933943271636963,18,0.04460304602980614
"{'precision': 0.8375136314067612, 'recall': 0.9400244798041616, 'f1-score': 0.8858131487889274, 'support': 817}","{'precision': 0.5602836879432624, 'recall': 0.6638655462184874, 'f1-score': 0.6076923076923078, 'support': 119}","{'precision': 0.8940397350993378, 'recall': 0.8774373259052924, 'f1-score': 0.8856607310215557, 'support': 1077}","{'precision': 0.8472813238770686, 'recall': 0.8902136115250869, 'f1-score': 0.8682170542635658, 'support': 2013}","{'precision': 0.7639456848164538, 'recall': 0.8271091173093138, 'f1-score': 0.7930553958342635, 'support': 2013}","{'precision': 0.851367705129935, 'recall': 0.8902136115250869, 'f1-score': 0.8692902804203446, 'support': 2013}",0.18881066143512726,19,0.014308190904557705
"{'precision': 0.8861788617886179, 'recall': 0.9339045287637698, 'f1-score': 0.9094159713945174, 'support': 817}","{'precision': 0.6530612244897959, 'recall': 0.5378151260504201, 'f1-score': 0.5898617511520737, 'support': 119}","{'precision': 0.8795394154118689, 'recall': 0.9220055710306406, 'f1-score': 0.9002719854941069, 'support': 1077}","{'precision': 0.8716475095785441, 'recall': 0.9041231992051664, 'f1-score': 0.8875883930748597, 'support': 2013}","{'precision': 0.8062598338967608, 'recall': 0.7979084086149436, 'f1-score': 0.7998499026802327, 'support': 2013}","{'precision': 0.8688456861371928, 'recall': 0.9041231992051664, 'f1-score': 0.8856330478855293, 'support': 2013}",1.3217644691467285,20,0.00441201776266098
"{'precision': 0.8819362455726092, 'recall': 0.9143206854345165, 'f1-score': 0.8978365384615384, 'support': 817}","{'precision': 0.592, 'recall': 0.6218487394957983, 'f1-score': 0.6065573770491803, 'support': 119}","{'precision': 0.8931159420289855, 'recall': 0.9155060352831941, 'f1-score': 0.9041723979825768, 'support': 1077}","{'precision': 0.8704238921001927, 'recall': 0.8976651763537009, 'f1-score': 0.8838346784054781, 'support': 2013}","{'precision': 0.7890173958671981, 'recall': 0.817225153404503, 'f1-score': 0.8028554378310985, 'support': 2013}","{'precision': 0.8707778351704117, 'recall': 0.8976651763537009, 'f1-score': 0.8840071795425557, 'support': 2013}",1.9907106161117554,21,0.006054896395653486
"{'precision': 0.8707482993197279, 'recall': 0.9400244798041616, 'f1-score': 0.9040612124779283, 'support': 817}","{'precision': 0.6396396396396397, 'recall': 0.5966386554621849, 'f1-score': 0.6173913043478261, 'support': 119}","{'precision': 0.8907103825136612, 'recall': 0.9080779944289693, 'f1-score': 0.8993103448275862, 'support': 1077}","{'precision': 0.8689622190339551, 'recall': 0.9026328862394436, 'f1-score': 0.8854775828460039, 'support': 2013}","{'precision': 0.8003661071576763, 'recall': 0.8149137098984386, 'f1-score': 0.8069209538844468, 'support': 2013}","{'precision': 0.8677662988716085, 'recall': 0.9026328862394436, 'f1-score': 0.8845726861357024, 'support': 2013}",2.089764356613159,22,0.003767780028283596
"{'precision': 0.8561946902654868, 'recall': 0.9473684210526315, 'f1-score': 0.8994770482277745, 'support': 817}","{'precision': 0.6632653061224489, 'recall': 0.5462184873949579, 'f1-score': 0.5990783410138247, 'support': 119}","{'precision': 0.9009259259259259, 'recall': 0.903435468895079, 'f1-score': 0.9021789522484933, 'support': 1077}","{'precision': 0.8703170028818443, 'recall': 0.9001490312965723, 'f1-score': 0.884981684981685, 'support': 2013}","{'precision': 0.8067953074379538, 'recall': 0.7990074591142228, 'f1-score': 0.8002447804966976, 'support': 2013}","{'precision': 0.8687217365115233, 'recall': 0.9001490312965723, 'f1-score': 0.8831643331119544, 'support': 2013}",0.2633723020553589,23,0.006674239411950111
"{'precision': 0.8860164512338425, 'recall': 0.9228886168910648, 'f1-score': 0.9040767386091128, 'support': 817}","{'precision': 0.5934959349593496, 'recall': 0.6134453781512605, 'f1-score': 0.6033057851239669, 'support': 119}","{'precision': 0.8902991840435177, 'recall': 0.9117920148560817, 'f1-score': 0.9009174311926607, 'support': 1077}","{'precision': 0.8709677419354839, 'recall': 0.8986587183308494, 'f1-score': 0.8845965770171149, 'support': 2013}","{'precision': 0.7899371900789033, 'recall': 0.8160420032994691, 'f1-score': 0.8027666516419135, 'support': 2013}","{'precision': 0.871015240006498, 'recall': 0.8986587183308494, 'f1-score': 0.8846061387321872, 'support': 2013}",1.6075680255889893,24,0.0035887430422008038
"{'precision': 0.8701149425287357, 'recall': 0.9265605875152999, 'f1-score': 0.8974510966212211, 'support': 817}","{'precision': 0.6736842105263158, 'recall': 0.5378151260504201, 'f1-score': 0.5981308411214953, 'support': 119}","{'precision': 0.8975297346752058, 'recall': 0.9108635097493036, 'f1-score': 0.904147465437788, 'support': 1077}","{'precision': 0.8756073858114675, 'recall': 0.8951813214108296, 'f1-score': 0.885286170474085, 'support': 2013}","{'precision': 0.8137762959100857, 'recall': 0.7917464077716746, 'f1-score': 0.7999098010601681, 'support': 2013}","{'precision': 0.8731703195945381, 'recall': 0.8951813214108296, 'f1-score': 0.8833392629456003, 'support': 2013}",0.33254170417785645,25,0.015315457247197628
"{'precision': 0.8802816901408451, 'recall': 0.9179926560587516, 'f1-score': 0.8987417615338527, 'support': 817}","{'precision': 0.6822429906542056, 'recall': 0.6134453781512605, 'f1-score': 0.6460176991150443, 'support': 119}","{'precision': 0.8882931188561215, 'recall': 0.9229340761374187, 'f1-score': 0.9052823315118397, 'support': 1077}","{'precision': 0.8743984600577478, 'recall': 0.9026328862394436, 'f1-score': 0.8882913713028598, 'support': 2013}","{'precision': 0.8169392665503907, 'recall': 0.818124036782477, 'f1-score': 0.8166805973869122, 'support': 2013}","{'precision': 0.8728607778146864, 'recall': 0.9026328862394436, 'f1-score': 0.8873011407879281, 'support': 2013}",1.9739446640014648,26,0.004507758188992739
"{'precision': 0.8781609195402299, 'recall': 0.9351285189718482, 'f1-score': 0.9057498518079431, 'support': 817}","{'precision': 0.7021276595744681, 'recall': 0.5546218487394958, 'f1-score': 0.619718309859155, 'support': 119}","{'precision': 0.8909090909090909, 'recall': 0.9099350046425255, 'f1-score': 0.90032154340836, 'support': 1077}","{'precision': 0.876937984496124, 'recall': 0.8991554893194238, 'f1-score': 0.8879077753249939, 'support': 2013}","{'precision': 0.8237325566745962, 'recall': 0.7998951241179565, 'f1-score': 0.808596568358486, 'support': 2013}","{'precision': 0.8745751384316048, 'recall': 0.8991554893194238, 'f1-score': 0.8859366170149691, 'support': 2013}",1.0531336069107056,27,0.008414262905716896
"{'precision': 0.88042203985932, 'recall': 0.9192166462668299, 'f1-score': 0.8994011976047903, 'support': 817}","{'precision': 0.6347826086956522, 'recall': 0.6134453781512605, 'f1-score': 0.623931623931624, 'support': 119}","{'precision': 0.8870822041553749, 'recall': 0.9117920148560817, 'f1-score': 0.8992673992673992, 'support': 1077}","{'precision': 0.8703614457831326, 'recall': 0.8971684053651267, 'f1-score': 0.8835616438356164, 'support': 2013}","{'precision': 0.8007622842367823, 'recall': 0.8148180130913908, 'f1-score': 0.8075334069346045, 'support': 2013}","{'precision': 0.8694642180204598, 'recall': 0.8971684053651267, 'f1-score': 0.8830450227034108, 'support': 2013}",0.5734866857528687,28,0.014828327111899853
"{'precision': 0.8677309007981756, 'recall': 0.9314565483476133, 'f1-score': 0.898465171192444, 'support': 817}","{'precision': 0.6886792452830188, 'recall': 0.6134453781512605, 'f1-score': 0.648888888888889, 'support': 119}","{'precision': 0.9016544117647058, 'recall': 0.9108635097493036, 'f1-score': 0.9062355658198614, 'support': 1077}","{'precision': 0.8763882182520522, 'recall': 0.9016393442622951, 'f1-score': 0.8888344760039177, 'support': 2013}","{'precision': 0.8193548526153002, 'recall': 0.8185884787493926, 'f1-score': 0.8178632086337315, 'support': 2013}","{'precision': 0.8752959650329741, 'recall': 0.9016393442622951, 'f1-score': 0.8878686175012396, 'support': 2013}",0.4756464660167694,29,0.00207358761690557
"{'precision': 0.8695652173913043, 'recall': 0.9302325581395349, 'f1-score': 0.898876404494382, 'support': 817}","{'precision': 0.6862745098039216, 'recall': 0.5882352941176471, 'f1-score': 0.6334841628959277, 'support': 119}","{'precision': 0.8974591651542649, 'recall': 0.9182915506035283, 'f1-score': 0.9077558513079395, 'support': 1077}","{'precision': 0.8753609239653513, 'recall': 0.9036264282165921, 'f1-score': 0.8892691273527253, 'support': 2013}","{'precision': 0.8177662974498303, 'recall': 0.8122531342869035, 'f1-score': 0.813372139566083, 'support': 2013}","{'precision': 0.8736537357906138, 'recall': 0.9036264282165921, 'f1-score': 0.8879382462569182, 'support': 2013}",0.46303725242614746,30,0.003618418239057064
"{'precision': 0.8640996602491506, 'recall': 0.9339045287637698, 'f1-score': 0.8976470588235294, 'support': 817}","{'precision': 0.6764705882352942, 'recall': 0.5798319327731093, 'f1-score': 0.6244343891402716, 'support': 119}","{'precision': 0.8979963570127505, 'recall': 0.9155060352831941, 'f1-score': 0.9066666666666667, 'support': 1077}","{'precision': 0.8727796447431589, 'recall': 0.9031296572280179, 'f1-score': 0.8876953125, 'support': 2013}","{'precision': 0.8128555351657317, 'recall': 0.8097474989400245, 'f1-score': 0.8095827048768225, 'support': 2013}","{'precision': 0.8711433178968149, 'recall': 0.9031296572280179, 'f1-score': 0.8863215794170471, 'support': 2013}",0.49505242705345154,31,0.001756801619194448
"{'precision': 0.8602029312288614, 'recall': 0.9339045287637698, 'f1-score': 0.8955399061032864, 'support': 817}","{'precision': 0.6576576576576577, 'recall': 0.6134453781512605, 'f1-score': 0.6347826086956523, 'support': 119}","{'precision': 0.9037580201649863, 'recall': 0.9155060352831941, 'f1-score': 0.9095940959409595, 'support': 1077}","{'precision': 0.8721876495931068, 'recall': 0.905116741182315, 'f1-score': 0.8883471477328133, 'support': 2013}","{'precision': 0.8072062030171684, 'recall': 0.8209519807327416, 'f1-score': 0.8133055369132993, 'support': 2013}","{'precision': 0.8715322621922162, 'recall': 0.905116741182315, 'f1-score': 0.8876443492546354, 'support': 2013}",0.7313162684440613,32,0.0017961615230888128
"{'precision': 0.8650793650793651, 'recall': 0.9339045287637698, 'f1-score': 0.898175397292525, 'support': 817}","{'precision': 0.6764705882352942, 'recall': 0.5798319327731093, 'f1-score': 0.6244343891402716, 'support': 119}","{'precision': 0.899090909090909, 'recall': 0.9182915506035283, 'f1-score': 0.9085898024804776, 'support': 1077}","{'precision': 0.8738003838771593, 'recall': 0.9046199701937406, 'f1-score': 0.8889431291188675, 'support': 2013}","{'precision': 0.8135469541351895, 'recall': 0.8106760040468025, 'f1-score': 0.8103998629710915, 'support': 2013}","{'precision': 0.8721265525885497, 'recall': 0.9046199701937406, 'f1-score': 0.8875649325221856, 'support': 2013}",2.2626359462738037,33,0.0014471175381913781
"{'precision': 0.8642533936651584, 'recall': 0.9351285189718482, 'f1-score': 0.8982951205173427, 'support': 817}","{'precision': 0.6571428571428571, 'recall': 0.5798319327731093, 'f1-score': 0.6160714285714286, 'support': 119}","{'precision': 0.8979033728350045, 'recall': 0.914577530176416, 'f1-score': 0.9061637534498619, 'support': 1077}","{'precision': 0.8715244487056567, 'recall': 0.9031296572280179, 'f1-score': 0.8870456208831422, 'support': 2013}","{'precision': 0.8064332078810067, 'recall': 0.8098459939737911, 'f1-score': 0.8068434341795444, 'support': 2013}","{'precision': 0.8700133905453226, 'recall': 0.9031296572280179, 'f1-score': 0.8858211504859267, 'support': 2013}",0.4751397371292114,34,0.003255492076277733
