ANSWER,HEADER,QUESTION,micro avg,macro avg,weighted avg,eval_loss,epoch,train_loss
"{'precision': 0.8385416666666666, 'recall': 0.7892156862745098, 'f1-score': 0.8131313131313131, 'support': 816}","{'precision': 0.6296296296296297, 'recall': 0.2857142857142857, 'f1-score': 0.39306358381502887, 'support': 119}","{'precision': 0.8778778778778779, 'recall': 0.8368320610687023, 'f1-score': 0.8568637029799708, 'support': 1048}","{'precision': 0.8539264140582098, 'recall': 0.7841654059505799, 'f1-score': 0.8175604626708727, 'support': 1983}","{'precision': 0.7820163913913913, 'recall': 0.6372540110191659, 'f1-score': 0.6876861999754377, 'support': 1983}","{'precision': 0.8467937175703186, 'recall': 0.7841654059505799, 'f1-score': 0.8110352388866109, 'support': 1983}",0.40062716603279114,12,0.20134344696998596
"{'precision': 0.8355437665782494, 'recall': 0.7720588235294118, 'f1-score': 0.802547770700637, 'support': 816}","{'precision': 0.7755102040816326, 'recall': 0.31932773109243695, 'f1-score': 0.4523809523809524, 'support': 119}","{'precision': 0.8709036742800397, 'recall': 0.8368320610687023, 'f1-score': 0.8535279805352799, 'support': 1048}","{'precision': 0.8535911602209945, 'recall': 0.7791225416036308, 'f1-score': 0.8146585815976798, 'support': 1983}","{'precision': 0.8273192149799738, 'recall': 0.6427395385635171, 'f1-score': 0.7028189012056231, 'support': 1983}","{'precision': 0.850628582178037, 'recall': 0.7791225416036308, 'f1-score': 0.8084768723277996, 'support': 1983}",0.5801643133163452,13,0.09007244557142258
"{'precision': 0.8268506900878294, 'recall': 0.8075980392156863, 'f1-score': 0.8171109733415994, 'support': 816}","{'precision': 0.5967741935483871, 'recall': 0.31092436974789917, 'f1-score': 0.4088397790055249, 'support': 119}","{'precision': 0.8986928104575164, 'recall': 0.7872137404580153, 'f1-score': 0.8392675483214649, 'support': 1048}","{'precision': 0.8559369724254361, 'recall': 0.7670196671709532, 'f1-score': 0.8090425531914894, 'support': 1983}","{'precision': 0.7741058980312442, 'recall': 0.6352453831405336, 'f1-score': 0.6884061002228631, 'support': 1983}","{'precision': 0.8510117788721149, 'recall': 0.7670196671709532, 'f1-score': 0.8043201606602611, 'support': 1983}",0.7489238977432251,14,0.09661189466714859
"{'precision': 0.8270967741935484, 'recall': 0.7855392156862745, 'f1-score': 0.8057825267127593, 'support': 816}","{'precision': 0.5616438356164384, 'recall': 0.3445378151260504, 'f1-score': 0.42708333333333337, 'support': 119}","{'precision': 0.8748728382502543, 'recall': 0.8206106870229007, 'f1-score': 0.8468734613490891, 'support': 1048}","{'precision': 0.8421627525942108, 'recall': 0.7776096822995462, 'f1-score': 0.8085998951232302, 'support': 1983}","{'precision': 0.7545378160200804, 'recall': 0.6502292392784086, 'f1-score': 0.6932464404650606, 'support': 1983}","{'precision': 0.8364161970078459, 'recall': 0.7776096822995462, 'f1-score': 0.8047729934231587, 'support': 1983}",0.5388794541358948,15,0.19648106396198273
"{'precision': 0.7851140456182473, 'recall': 0.8014705882352942, 'f1-score': 0.7932080048514251, 'support': 816}","{'precision': 0.6551724137931034, 'recall': 0.31932773109243695, 'f1-score': 0.4293785310734463, 'support': 119}","{'precision': 0.8791322314049587, 'recall': 0.8120229007633588, 'f1-score': 0.8442460317460317, 'support': 1048}","{'precision': 0.8300161377084454, 'recall': 0.7781139687342411, 'f1-score': 0.8032274856845393, 'support': 1983}","{'precision': 0.7731395636054365, 'recall': 0.6442737400303633, 'f1-score': 0.6889441892236343, 'support': 1983}","{'precision': 0.8270041134534876, 'recall': 0.7781139687342411, 'f1-score': 0.7983477652175212, 'support': 1983}",1.0607388019561768,16,0.09137579798698425
"{'precision': 0.8114143920595533, 'recall': 0.8014705882352942, 'f1-score': 0.8064118372379777, 'support': 816}","{'precision': 0.7291666666666666, 'recall': 0.29411764705882354, 'f1-score': 0.4191616766467066, 'support': 119}","{'precision': 0.8040780141843972, 'recall': 0.8654580152671756, 'f1-score': 0.833639705882353, 'support': 1048}","{'precision': 0.805247225025227, 'recall': 0.8048411497730711, 'f1-score': 0.8050441361916773, 'support': 1983}","{'precision': 0.781553024303539, 'recall': 0.6536820835204311, 'f1-score': 0.6864044065890124, 'support': 1983}","{'precision': 0.8026014806450718, 'recall': 0.8048411497730711, 'f1-score': 0.797562637656003, 'support': 1983}",1.2257261276245117,17,0.7165750861167908
"{'precision': 0.8089480048367593, 'recall': 0.8198529411764706, 'f1-score': 0.8143639683505781, 'support': 816}","{'precision': 0.6811594202898551, 'recall': 0.3949579831932773, 'f1-score': 0.5, 'support': 119}","{'precision': 0.884375, 'recall': 0.8101145038167938, 'f1-score': 0.845617529880478, 'support': 1048}","{'precision': 0.8432112068965517, 'recall': 0.789208270297529, 'f1-score': 0.8153164886689241, 'support': 1983}","{'precision': 0.7914941417088714, 'recall': 0.6749751427288473, 'f1-score': 0.7199938327436853, 'support': 1983}","{'precision': 0.8411419782961616, 'recall': 0.789208270297529, 'f1-score': 0.8120162226368193, 'support': 1983}",1.5370430946350098,18,0.13294735550880432
"{'precision': 0.8236744759556104, 'recall': 0.8186274509803921, 'f1-score': 0.8211432083589428, 'support': 816}","{'precision': 0.6986301369863014, 'recall': 0.42857142857142855, 'f1-score': 0.53125, 'support': 119}","{'precision': 0.8871635610766045, 'recall': 0.8177480916030534, 'f1-score': 0.8510427010923535, 'support': 1048}","{'precision': 0.8518918918918919, 'recall': 0.794755421079173, 'f1-score': 0.8223323767284111, 'support': 1983}","{'precision': 0.8031560580061722, 'recall': 0.6883156570516248, 'f1-score': 0.7344786364837654, 'support': 1983}","{'precision': 0.8497240396820118, 'recall': 0.794755421079173, 'f1-score': 0.819548340275181, 'support': 1983}",0.9302419424057007,19,0.05576387792825699
"{'precision': 0.84, 'recall': 0.7720588235294118, 'f1-score': 0.8045977011494253, 'support': 816}","{'precision': 0.6818181818181818, 'recall': 0.37815126050420167, 'f1-score': 0.48648648648648646, 'support': 119}","{'precision': 0.8945191313340227, 'recall': 0.825381679389313, 'f1-score': 0.858560794044665, 'support': 1048}","{'precision': 0.8637128435221537, 'recall': 0.7766011094301564, 'f1-score': 0.8178438661710038, 'support': 1983}","{'precision': 0.8054457710507349, 'recall': 0.6585305878076421, 'f1-score': 0.7165483272268589, 'support': 1983}","{'precision': 0.8593204302947148, 'recall': 0.7766011094301564, 'f1-score': 0.8140268926821138, 'support': 1983}",0.7860975861549377,20,0.06976731866598129
"{'precision': 0.807372175980975, 'recall': 0.8321078431372549, 'f1-score': 0.819553409776705, 'support': 816}","{'precision': 0.7037037037037037, 'recall': 0.4789915966386555, 'f1-score': 0.57, 'support': 119}","{'precision': 0.9038054968287527, 'recall': 0.8158396946564885, 'f1-score': 0.8575727181544632, 'support': 1048}","{'precision': 0.8517130620985011, 'recall': 0.8023197175995965, 'f1-score': 0.8262788886003635, 'support': 1983}","{'precision': 0.8049604588378104, 'recall': 0.7089797114774662, 'f1-score': 0.7490420426437226, 'support': 1983}","{'precision': 0.8521152783750626, 'recall': 0.8023197175995965, 'f1-score': 0.8246705955641295, 'support': 1983}",0.9477944374084473,21,0.0648886039853096
"{'precision': 0.8355263157894737, 'recall': 0.7781862745098039, 'f1-score': 0.8058375634517767, 'support': 816}","{'precision': 0.7076923076923077, 'recall': 0.3865546218487395, 'f1-score': 0.5, 'support': 119}","{'precision': 0.8796764408493428, 'recall': 0.8301526717557252, 'f1-score': 0.8541973490427099, 'support': 1048}","{'precision': 0.8550165380374862, 'recall': 0.7821482602118003, 'f1-score': 0.8169607584935474, 'support': 1983}","{'precision': 0.8076316881103747, 'recall': 0.6649645227047563, 'f1-score': 0.7200116374981622, 'support': 1983}","{'precision': 0.8511879820018691, 'recall': 0.7821482602118003, 'f1-score': 0.8130419937334392, 'support': 1983}",0.8675877451896667,22,0.099440798163414
"{'precision': 0.8337628865979382, 'recall': 0.7928921568627451, 'f1-score': 0.8128140703517588, 'support': 816}","{'precision': 0.7307692307692307, 'recall': 0.4789915966386555, 'f1-score': 0.5786802030456852, 'support': 119}","{'precision': 0.9061488673139159, 'recall': 0.8015267175572519, 'f1-score': 0.8506329113924052, 'support': 1048}","{'precision': 0.86692869174621, 'recall': 0.7786182551689359, 'f1-score': 0.820403825717322, 'support': 1983}","{'precision': 0.8235603282270283, 'recall': 0.6911368236862175, 'f1-score': 0.747375728263283, 'support': 1983}","{'precision': 0.865837653489884, 'recall': 0.7786182551689359, 'f1-score': 0.8187506387840203, 'support': 1983}",0.6100835800170898,23,0.06238973140716553
"{'precision': 0.8261421319796954, 'recall': 0.7977941176470589, 'f1-score': 0.8117206982543641, 'support': 816}","{'precision': 0.7945205479452054, 'recall': 0.48739495798319327, 'f1-score': 0.6041666666666666, 'support': 119}","{'precision': 0.9114194236926361, 'recall': 0.8148854961832062, 'f1-score': 0.8604534005037784, 'support': 1048}","{'precision': 0.8692992213570634, 'recall': 0.7881996974281392, 'f1-score': 0.8267654059772548, 'support': 1983}","{'precision': 0.8440273678725122, 'recall': 0.7000248572711527, 'f1-score': 0.7587802551416031, 'support': 1983}","{'precision': 0.8693129001163861, 'recall': 0.7881996974281392, 'f1-score': 0.8250202152480354, 'support': 1983}",0.5209890604019165,24,0.035584475845098495
"{'precision': 0.833756345177665, 'recall': 0.8051470588235294, 'f1-score': 0.8192019950124689, 'support': 816}","{'precision': 0.7058823529411765, 'recall': 0.5042016806722689, 'f1-score': 0.5882352941176471, 'support': 119}","{'precision': 0.8982346832814122, 'recall': 0.825381679389313, 'f1-score': 0.8602685231228244, 'support': 1048}","{'precision': 0.8616557734204793, 'recall': 0.7977811396873424, 'f1-score': 0.8284891332809636, 'support': 1983}","{'precision': 0.8126244604667513, 'recall': 0.7115768062950371, 'f1-score': 0.7559019374176469, 'support': 1983}","{'precision': 0.8601589136378691, 'recall': 0.7977811396873424, 'f1-score': 0.8270450026035777, 'support': 1983}",1.0491288900375366,25,0.09480927884578705
"{'precision': 0.8268991282689913, 'recall': 0.8137254901960784, 'f1-score': 0.820259419394688, 'support': 816}","{'precision': 0.7045454545454546, 'recall': 0.5210084033613446, 'f1-score': 0.5990338164251209, 'support': 119}","{'precision': 0.9051172707889126, 'recall': 0.8101145038167938, 'f1-score': 0.8549848942598187, 'support': 1048}","{'precision': 0.8611262985237835, 'recall': 0.794251134644478, 'f1-score': 0.8263378803777546, 'support': 1983}","{'precision': 0.8121872845344528, 'recall': 0.7149494657914056, 'f1-score': 0.7580927100265425, 'support': 1983}","{'precision': 0.8608943507540022, 'recall': 0.794251134644478, 'f1-score': 0.8253357940317423, 'support': 1983}",1.115602970123291,26,0.06556195020675659
"{'precision': 0.8301404853128991, 'recall': 0.7965686274509803, 'f1-score': 0.8130081300813008, 'support': 816}","{'precision': 0.6888888888888889, 'recall': 0.5210084033613446, 'f1-score': 0.5933014354066986, 'support': 119}","{'precision': 0.9055036344755971, 'recall': 0.8320610687022901, 'f1-score': 0.8672302337145699, 'support': 1048}","{'precision': 0.8627450980392157, 'recall': 0.7987897125567323, 'f1-score': 0.8295365278868814, 'support': 1983}","{'precision': 0.8081776695591284, 'recall': 0.7165460331715384, 'f1-score': 0.7578465997341898, 'support': 1983}","{'precision': 0.8614928001631514, 'recall': 0.7987897125567323, 'f1-score': 0.8284794704450871, 'support': 1983}",0.5974255204200745,27,0.015407581813633442
"{'precision': 0.843421052631579, 'recall': 0.7855392156862745, 'f1-score': 0.8134517766497461, 'support': 816}","{'precision': 0.7, 'recall': 0.5294117647058824, 'f1-score': 0.6028708133971291, 'support': 119}","{'precision': 0.8763819095477386, 'recall': 0.8320610687022901, 'f1-score': 0.8536465981399902, 'support': 1048}","{'precision': 0.8542005420054201, 'recall': 0.794755421079173, 'f1-score': 0.8234064785788925, 'support': 1983}","{'precision': 0.8066009873931059, 'recall': 0.7156706830314823, 'f1-score': 0.7566563960622884, 'support': 1983}","{'precision': 0.852233898211497, 'recall': 0.794755421079173, 'f1-score': 0.8220574439693196, 'support': 1983}",0.48168566823005676,28,0.12811821699142456
"{'precision': 0.8405063291139241, 'recall': 0.8137254901960784, 'f1-score': 0.8268991282689913, 'support': 816}","{'precision': 0.7466666666666667, 'recall': 0.47058823529411764, 'f1-score': 0.5773195876288659, 'support': 119}","{'precision': 0.8914807302231237, 'recall': 0.8387404580152672, 'f1-score': 0.8643067846607669, 'support': 1048}","{'precision': 0.8638573743922204, 'recall': 0.8063540090771558, 'f1-score': 0.8341158059467918, 'support': 1983}","{'precision': 0.8262179086679048, 'recall': 0.7076847278351543, 'f1-score': 0.7561751668528748, 'support': 1983}","{'precision': 0.8618145754735901, 'recall': 0.8063540090771558, 'f1-score': 0.8316914926474109, 'support': 1983}",0.22981736063957214,29,0.04775285720825195
"{'precision': 0.8424479166666666, 'recall': 0.7928921568627451, 'f1-score': 0.8169191919191918, 'support': 816}","{'precision': 0.7432432432432432, 'recall': 0.46218487394957986, 'f1-score': 0.5699481865284975, 'support': 119}","{'precision': 0.8967674661105318, 'recall': 0.8206106870229007, 'f1-score': 0.8570004982561036, 'support': 1048}","{'precision': 0.8672959466962799, 'recall': 0.7876954109934443, 'f1-score': 0.8255813953488372, 'support': 1983}","{'precision': 0.8274862086734807, 'recall': 0.6918959059450752, 'f1-score': 0.7479559589012643, 'support': 1983}","{'precision': 0.8652020930054379, 'recall': 0.7876954109934443, 'f1-score': 0.8232810978191367, 'support': 1983}",0.35384052991867065,30,0.01966683380305767
"{'precision': 0.823086574654956, 'recall': 0.803921568627451, 'f1-score': 0.8133911965282082, 'support': 816}","{'precision': 0.7142857142857143, 'recall': 0.46218487394957986, 'f1-score': 0.5612244897959183, 'support': 119}","{'precision': 0.8856569709127382, 'recall': 0.8425572519083969, 'f1-score': 0.8635696821515892, 'support': 1048}","{'precision': 0.8519508284339925, 'recall': 0.8038325769036813, 'f1-score': 0.8271925272444214, 'support': 1983}","{'precision': 0.8076764199511363, 'recall': 0.7028878981618093, 'f1-score': 0.7460617894919053, 'support': 1983}","{'precision': 0.8496253910413483, 'recall': 0.8038325769036813, 'f1-score': 0.824777588274129, 'support': 1983}",0.5949013233184814,31,0.05050687491893768
"{'precision': 0.82625, 'recall': 0.8100490196078431, 'f1-score': 0.8180693069306931, 'support': 816}","{'precision': 0.7065217391304348, 'recall': 0.5462184873949579, 'f1-score': 0.6161137440758293, 'support': 119}","{'precision': 0.8998968008255934, 'recall': 0.8320610687022901, 'f1-score': 0.8646504709965296, 'support': 1048}","{'precision': 0.8586781300376142, 'recall': 0.8058497226424609, 'f1-score': 0.8314255983350676, 'support': 1983}","{'precision': 0.8108895133186761, 'recall': 0.7294428585683637, 'f1-score': 0.766277840667684, 'support': 1983}","{'precision': 0.8579868553816156, 'recall': 0.8058497226424609, 'f1-score': 0.8305677174003189, 'support': 1983}",0.5364115238189697,32,0.014415179379284382
"{'precision': 0.833981841763943, 'recall': 0.7879901960784313, 'f1-score': 0.8103339634530561, 'support': 816}","{'precision': 0.7466666666666667, 'recall': 0.47058823529411764, 'f1-score': 0.5773195876288659, 'support': 119}","{'precision': 0.8851963746223565, 'recall': 0.8387404580152672, 'f1-score': 0.8613424791768741, 'support': 1048}","{'precision': 0.8580750407830342, 'recall': 0.7957639939485628, 'f1-score': 0.82574568288854, 'support': 1983}","{'precision': 0.8219482943509887, 'recall': 0.6991062964626055, 'f1-score': 0.7496653434195988, 'support': 1983}","{'precision': 0.8558085309213012, 'recall': 0.7957639939485628, 'f1-score': 0.823308352638877, 'support': 1983}",0.17839409410953522,33,0.014389132149517536
"{'precision': 0.8282828282828283, 'recall': 0.803921568627451, 'f1-score': 0.8159203980099502, 'support': 816}","{'precision': 0.7125, 'recall': 0.4789915966386555, 'f1-score': 0.5728643216080402, 'support': 119}","{'precision': 0.9053627760252366, 'recall': 0.8215648854961832, 'f1-score': 0.861430715357679, 'support': 1048}","{'precision': 0.8634119583104772, 'recall': 0.7937468482097831, 'f1-score': 0.8271150814503416, 'support': 1983}","{'precision': 0.8153818681026883, 'recall': 0.7014926835874299, 'f1-score': 0.7500718116585565, 'support': 1983}","{'precision': 0.8620708407227614, 'recall': 0.7937468482097831, 'f1-score': 0.8253864290178133, 'support': 1983}",0.7640052437782288,34,0.10838957130908966
"{'precision': 0.8311855670103093, 'recall': 0.7904411764705882, 'f1-score': 0.8103015075376884, 'support': 816}","{'precision': 0.7164179104477612, 'recall': 0.40336134453781514, 'f1-score': 0.5161290322580645, 'support': 119}","{'precision': 0.8855721393034826, 'recall': 0.8492366412213741, 'f1-score': 0.8670238675109596, 'support': 1048}","{'precision': 0.8566017316017316, 'recall': 0.7982854261220373, 'f1-score': 0.8264160793526495, 'support': 1983}","{'precision': 0.8110585389205177, 'recall': 0.6810130540765925, 'f1-score': 0.7311514691022375, 'support': 1983}","{'precision': 0.8530412284486867, 'recall': 0.7982854261220373, 'f1-score': 0.8226255159561014, 'support': 1983}",0.5475397109985352,35,0.014869929291307926
"{'precision': 0.8320512820512821, 'recall': 0.7953431372549019, 'f1-score': 0.8132832080200502, 'support': 816}","{'precision': 0.7313432835820896, 'recall': 0.4117647058823529, 'f1-score': 0.5268817204301075, 'support': 119}","{'precision': 0.8928939237899073, 'recall': 0.8272900763358778, 'f1-score': 0.8588410104011887, 'support': 1048}","{'precision': 0.8608360836083608, 'recall': 0.789208270297529, 'f1-score': 0.8234675085503815, 'support': 1983}","{'precision': 0.8187628298077597, 'recall': 0.6781326398243775, 'f1-score': 0.7330019796171156, 'support': 1983}","{'precision': 0.8581626470156014, 'recall': 0.789208270297529, 'f1-score': 0.820173172655567, 'support': 1983}",0.30004531145095825,36,0.03347478806972504
"{'precision': 0.8268015170670038, 'recall': 0.8014705882352942, 'f1-score': 0.8139390168014935, 'support': 816}","{'precision': 0.6813186813186813, 'recall': 0.5210084033613446, 'f1-score': 0.5904761904761905, 'support': 119}","{'precision': 0.9051094890510949, 'recall': 0.8282442748091603, 'f1-score': 0.8649725959143, 'support': 1048}","{'precision': 0.8604019554589897, 'recall': 0.7987897125567323, 'f1-score': 0.8284518828451883, 'support': 1983}","{'precision': 0.80440989581226, 'recall': 0.7169077554685996, 'f1-score': 0.7564626010639947, 'support': 1983}","{'precision': 0.8594562307257416, 'recall': 0.7987897125567323, 'f1-score': 0.8274998410967582, 'support': 1983}",1.027489185333252,37,0.029651297256350517
"{'precision': 0.8302122347066168, 'recall': 0.8149509803921569, 'f1-score': 0.8225108225108225, 'support': 816}","{'precision': 0.7534246575342466, 'recall': 0.46218487394957986, 'f1-score': 0.5729166666666666, 'support': 119}","{'precision': 0.9, 'recall': 0.8244274809160306, 'f1-score': 0.8605577689243029, 'support': 1048}","{'precision': 0.8636859323882224, 'recall': 0.7987897125567323, 'f1-score': 0.829971181556196, 'support': 1983}","{'precision': 0.8278789640802877, 'recall': 0.7005211117525891, 'f1-score': 0.7519950860339307, 'support': 1983}","{'precision': 0.8624864940832953, 'recall': 0.7987897125567323, 'f1-score': 0.8276401696090943, 'support': 1983}",0.47838094830513,38,0.028145596385002136
