ANSWER,HEADER,QUESTION,micro avg,macro avg,weighted avg,eval_loss,epoch,train_loss
"{'precision': 0.85997171145686, 'recall': 0.7515451174289246, 'f1-score': 0.8021108179419526, 'support': 809}","{'precision': 0.6216216216216216, 'recall': 0.3865546218487395, 'f1-score': 0.47668393782383417, 'support': 119}","{'precision': 0.8564593301435407, 'recall': 0.8411654135338346, 'f1-score': 0.8487434803224276, 'support': 1064}","{'precision': 0.848302300109529, 'recall': 0.7776104417670683, 'f1-score': 0.8114195914091148, 'support': 1992}","{'precision': 0.7793508877406742, 'recall': 0.6597550509371662, 'f1-score': 0.7091794120294047, 'support': 1992}","{'precision': 0.8438568347461345, 'recall': 0.7776104417670683, 'f1-score': 0.8075783651501702, 'support': 1992}",0.7830639481544495,10,0.7784109115600586
"{'precision': 0.888, 'recall': 0.6860321384425216, 'f1-score': 0.7740585774058577, 'support': 809}","{'precision': 0.7, 'recall': 0.35294117647058826, 'f1-score': 0.4692737430167598, 'support': 119}","{'precision': 0.8434296365330848, 'recall': 0.8505639097744361, 'f1-score': 0.8469817501169864, 'support': 1064}","{'precision': 0.8543799772468714, 'recall': 0.7540160642570282, 'f1-score': 0.8010666666666667, 'support': 1992}","{'precision': 0.8104765455110283, 'recall': 0.6298457415625154, 'f1-score': 0.6967713568465346, 'support': 1992}","{'precision': 0.8529624163008044, 'recall': 0.7540160642570282, 'f1-score': 0.7948019812574332, 'support': 1992}",1.4180163145065308,11,0.7391407489776611
"{'precision': 0.8009708737864077, 'recall': 0.8158220024721878, 'f1-score': 0.8083282302510716, 'support': 809}","{'precision': 0.6885245901639344, 'recall': 0.35294117647058826, 'f1-score': 0.46666666666666673, 'support': 119}","{'precision': 0.8496168582375478, 'recall': 0.8336466165413534, 'f1-score': 0.8415559772296016, 'support': 1064}","{'precision': 0.8237428719543806, 'recall': 0.7976907630522089, 'f1-score': 0.8105075235909207, 'support': 1992}","{'precision': 0.7797041073959633, 'recall': 0.6674699318280432, 'f1-score': 0.7055169580491133, 'support': 1992}","{'precision': 0.8202370483370798, 'recall': 0.7976907630522089, 'f1-score': 0.8056658792061979, 'support': 1992}",1.589577078819275,12,0.7362051010131836
"{'precision': 0.8398950131233596, 'recall': 0.7911001236093943, 'f1-score': 0.8147676639083385, 'support': 809}","{'precision': 0.6290322580645161, 'recall': 0.3277310924369748, 'f1-score': 0.430939226519337, 'support': 119}","{'precision': 0.846441947565543, 'recall': 0.849624060150376, 'f1-score': 0.848030018761726, 'support': 1064}","{'precision': 0.8366807610993657, 'recall': 0.7946787148594378, 'f1-score': 0.8151390319258497, 'support': 1992}","{'precision': 0.7717897395844728, 'recall': 0.6561517587322484, 'f1-score': 0.6979123030631339, 'support': 1992}","{'precision': 0.8307952492651672, 'recall': 0.7946787148594378, 'f1-score': 0.8096047931827929, 'support': 1992}",0.9543601870536804,13,0.6133820414543152
"{'precision': 0.8058968058968059, 'recall': 0.8108776266996292, 'f1-score': 0.8083795440542206, 'support': 809}","{'precision': 0.6984126984126984, 'recall': 0.3697478991596639, 'f1-score': 0.48351648351648346, 'support': 119}","{'precision': 0.864, 'recall': 0.8120300751879699, 'f1-score': 0.8372093023255813, 'support': 1064}","{'precision': 0.8332445391582313, 'recall': 0.785140562248996, 'f1-score': 0.8084776428017576, 'support': 1992}","{'precision': 0.7894365014365015, 'recall': 0.664218533682421, 'f1-score': 0.7097017766320951, 'support': 1992}","{'precision': 0.8305108569686882, 'recall': 0.785140562248996, 'f1-score': 0.8043715915425425, 'support': 1992}",1.0376819372177124,14,0.5759974718093872
"{'precision': 0.8023529411764706, 'recall': 0.8430160692212608, 'f1-score': 0.8221820373719109, 'support': 809}","{'precision': 0.640625, 'recall': 0.3445378151260504, 'f1-score': 0.44808743169398907, 'support': 119}","{'precision': 0.8463713477851084, 'recall': 0.8439849624060151, 'f1-score': 0.8451764705882353, 'support': 1064}","{'precision': 0.8207594936708861, 'recall': 0.8137550200803213, 'f1-score': 0.817242248550542, 'support': 1992}","{'precision': 0.7631164296538596, 'recall': 0.6771796155844422, 'f1-score': 0.7051486465513784, 'support': 1992}","{'precision': 0.8162033225176305, 'recall': 0.8137550200803213, 'f1-score': 0.8121161833892284, 'support': 1992}",0.9357285499572754,15,0.5419116616249084
"{'precision': 0.8065693430656934, 'recall': 0.8195302843016069, 'f1-score': 0.8129981606376456, 'support': 809}","{'precision': 0.6521739130434783, 'recall': 0.37815126050420167, 'f1-score': 0.4787234042553191, 'support': 119}","{'precision': 0.8737864077669902, 'recall': 0.8458646616541353, 'f1-score': 0.8595988538681948, 'support': 1064}","{'precision': 0.8370640291514836, 'recall': 0.8072289156626506, 'f1-score': 0.8218757986199848, 'support': 1992}","{'precision': 0.7775098879587207, 'recall': 0.6811820688199813, 'f1-score': 0.7171068062537199, 'support': 1992}","{'precision': 0.8332490120765048, 'recall': 0.8072289156626506, 'f1-score': 0.8179200690652598, 'support': 1992}",0.8526958227157593,16,0.5695477724075317
"{'precision': 0.8480845442536328, 'recall': 0.7935723114956736, 'f1-score': 0.8199233716475096, 'support': 809}","{'precision': 0.6865671641791045, 'recall': 0.3865546218487395, 'f1-score': 0.49462365591397855, 'support': 119}","{'precision': 0.8537956888472352, 'recall': 0.856203007518797, 'f1-score': 0.8549976536837166, 'support': 1064}","{'precision': 0.8455843469063987, 'recall': 0.802710843373494, 'f1-score': 0.823590007725985, 'support': 1992}","{'precision': 0.7961491324266574, 'recall': 0.6787766469544033, 'f1-score': 0.7231815604150683, 'support': 1992}","{'precision': 0.841486195668655, 'recall': 0.802710843373494, 'f1-score': 0.8192247621667034, 'support': 1992}",0.9784466028213501,17,0.4845287501811981
"{'precision': 0.7825086306098964, 'recall': 0.8405438813349815, 'f1-score': 0.8104886769964242, 'support': 809}","{'precision': 0.676056338028169, 'recall': 0.40336134453781514, 'f1-score': 0.5052631578947369, 'support': 119}","{'precision': 0.8518164435946463, 'recall': 0.8374060150375939, 'f1-score': 0.8445497630331753, 'support': 1064}","{'precision': 0.8152064451158106, 'recall': 0.8127510040160643, 'f1-score': 0.8139768728004022, 'support': 1992}","{'precision': 0.7701271374109039, 'recall': 0.6937704136367969, 'f1-score': 0.7201005326414455, 'support': 1992}","{'precision': 0.8131691176573603, 'recall': 0.8127510040160643, 'f1-score': 0.8104480940496381, 'support': 1992}",1.20016348361969,18,0.39211592078208923
"{'precision': 0.8082706766917294, 'recall': 0.7972805933250927, 'f1-score': 0.8027380211574362, 'support': 809}","{'precision': 0.6103896103896104, 'recall': 0.3949579831932773, 'f1-score': 0.4795918367346938, 'support': 119}","{'precision': 0.8311567164179104, 'recall': 0.8374060150375939, 'f1-score': 0.8342696629213484, 'support': 1064}","{'precision': 0.8130457113507961, 'recall': 0.7946787148594378, 'f1-score': 0.8037572988068037, 'support': 1992}","{'precision': 0.7499390011664167, 'recall': 0.6765481971853213, 'f1-score': 0.7055331736044929, 'support': 1992}","{'precision': 0.80867373862883, 'recall': 0.7946787148594378, 'f1-score': 0.8002758077490508, 'support': 1992}",0.7390843033790588,19,0.362187922000885
"{'precision': 0.8308457711442786, 'recall': 0.8257107540173053, 'f1-score': 0.8282703037817731, 'support': 809}","{'precision': 0.5862068965517241, 'recall': 0.42857142857142855, 'f1-score': 0.49514563106796117, 'support': 119}","{'precision': 0.8008849557522124, 'recall': 0.8505639097744361, 'f1-score': 0.8249772105742936, 'support': 1064}","{'precision': 0.8035625927758535, 'recall': 0.8152610441767069, 'f1-score': 0.809369548965861, 'support': 1992}","{'precision': 0.7393125411494049, 'recall': 0.7016153641210566, 'f1-score': 0.716131048474676, 'support': 1992}","{'precision': 0.800228133767937, 'recall': 0.8152610441767069, 'f1-score': 0.8066108222427664, 'support': 1992}",1.4912961721420288,20,0.5223661065101624
"{'precision': 0.8197747183979975, 'recall': 0.8096415327564895, 'f1-score': 0.814676616915423, 'support': 809}","{'precision': 0.6805555555555556, 'recall': 0.4117647058823529, 'f1-score': 0.5130890052356021, 'support': 119}","{'precision': 0.8581016299137104, 'recall': 0.8411654135338346, 'f1-score': 0.8495491219743712, 'support': 1064}","{'precision': 0.835423197492163, 'recall': 0.802710843373494, 'f1-score': 0.8187403993855606, 'support': 1992}","{'precision': 0.7861439679557546, 'recall': 0.6875238840575589, 'f1-score': 0.7257715813751321, 'support': 1992}","{'precision': 0.831929715122128, 'recall': 0.802710843373494, 'f1-score': 0.8152867673134261, 'support': 1992}",0.5515074133872986,21,0.30204132199287415
"{'precision': 0.8231631382316313, 'recall': 0.8170580964153276, 'f1-score': 0.8200992555831266, 'support': 809}","{'precision': 0.6049382716049383, 'recall': 0.4117647058823529, 'f1-score': 0.49000000000000005, 'support': 119}","{'precision': 0.8587896253602305, 'recall': 0.8402255639097744, 'f1-score': 0.8494061757719714, 'support': 1064}","{'precision': 0.8332467532467532, 'recall': 0.8052208835341366, 'f1-score': 0.8189941281593057, 'support': 1992}","{'precision': 0.7622970117322666, 'recall': 0.6896827887358183, 'f1-score': 0.7198351437850327, 'support': 1992}","{'precision': 0.8291560213522403, 'recall': 0.8052208835341366, 'f1-score': 0.8160333678655256, 'support': 1992}",0.6637401580810547,22,0.33562028408050537
"{'precision': 0.8190830235439901, 'recall': 0.8170580964153276, 'f1-score': 0.8180693069306931, 'support': 809}","{'precision': 0.5393258426966292, 'recall': 0.40336134453781514, 'f1-score': 0.46153846153846156, 'support': 119}","{'precision': 0.8168224299065421, 'recall': 0.8214285714285714, 'f1-score': 0.8191190253045922, 'support': 1064}","{'precision': 0.8051881993896236, 'recall': 0.7946787148594378, 'f1-score': 0.7998989388580091, 'support': 1992}","{'precision': 0.7250770987157203, 'recall': 0.6806160041272381, 'f1-score': 0.6995755979245822, 'support': 1992}","{'precision': 0.8011631559982669, 'recall': 0.7946787148594378, 'f1-score': 0.7973312194548664, 'support': 1992}",1.05911386013031,23,0.4247705936431885
"{'precision': 0.8485675306957708, 'recall': 0.7688504326328801, 'f1-score': 0.8067444876783398, 'support': 809}","{'precision': 0.7352941176470589, 'recall': 0.42016806722689076, 'f1-score': 0.5347593582887701, 'support': 119}","{'precision': 0.8192552225249773, 'recall': 0.8477443609022557, 'f1-score': 0.8332563510392611, 'support': 1064}","{'precision': 0.8275499474237644, 'recall': 0.7901606425702812, 'f1-score': 0.8084232152028762, 'support': 1992}","{'precision': 0.8010389569559356, 'recall': 0.6789209535873422, 'f1-score': 0.7249200656687904, 'support': 1992}","{'precision': 0.8261439202306499, 'recall': 0.7901606425702812, 'f1-score': 0.8046573351776679, 'support': 1992}",0.8952518105506897,24,0.3311881124973297
"{'precision': 0.812958435207824, 'recall': 0.8220024721878862, 'f1-score': 0.8174554394591272, 'support': 809}","{'precision': 0.6857142857142857, 'recall': 0.40336134453781514, 'f1-score': 0.5079365079365079, 'support': 119}","{'precision': 0.8510838831291234, 'recall': 0.8486842105263158, 'f1-score': 0.8498823529411765, 'support': 1064}","{'precision': 0.8291431503335044, 'recall': 0.8112449799196787, 'f1-score': 0.8200964222278609, 'support': 1992}","{'precision': 0.7832522013504111, 'recall': 0.6913493424173391, 'f1-score': 0.7250914334456038, 'support': 1992}","{'precision': 0.825721197656886, 'recall': 0.8112449799196787, 'f1-score': 0.8162855012531577, 'support': 1992}",0.7424948811531067,25,0.423356831073761
"{'precision': 0.7804323094425484, 'recall': 0.8479604449938195, 'f1-score': 0.8127962085308057, 'support': 809}","{'precision': 0.6388888888888888, 'recall': 0.3865546218487395, 'f1-score': 0.4816753926701571, 'support': 119}","{'precision': 0.840552995391705, 'recall': 0.8571428571428571, 'f1-score': 0.8487668683108422, 'support': 1064}","{'precision': 0.8074656188605108, 'recall': 0.8253012048192772, 'f1-score': 0.8162859980139027, 'support': 1992}","{'precision': 0.7532913979077142, 'recall': 0.6972193079951388, 'f1-score': 0.7144128231706016, 'support': 1992}","{'precision': 0.8040893088421553, 'recall': 0.8253012048192772, 'f1-score': 0.8122286407188287, 'support': 1992}",1.6082137823104858,26,0.2669592797756195
"{'precision': 0.8076433121019109, 'recall': 0.7836835599505563, 'f1-score': 0.7954830614805521, 'support': 809}","{'precision': 0.7012987012987013, 'recall': 0.453781512605042, 'f1-score': 0.5510204081632653, 'support': 119}","{'precision': 0.8667324777887463, 'recall': 0.825187969924812, 'f1-score': 0.8454501685122773, 'support': 1064}","{'precision': 0.8352, 'recall': 0.786144578313253, 'f1-score': 0.8099301784328938, 'support': 1992}","{'precision': 0.7918914970631196, 'recall': 0.6875510141601368, 'f1-score': 0.7306512127186983, 'support': 1992}","{'precision': 0.8328520789719966, 'recall': 0.786144578313253, 'f1-score': 0.8075683758063544, 'support': 1992}",0.5507866144180298,27,0.3691881597042084
"{'precision': 0.8142681426814268, 'recall': 0.8182941903584673, 'f1-score': 0.8162762022194822, 'support': 809}","{'precision': 0.6, 'recall': 0.453781512605042, 'f1-score': 0.5167464114832535, 'support': 119}","{'precision': 0.8557784145176696, 'recall': 0.8421052631578947, 'f1-score': 0.8488867835149219, 'support': 1064}","{'precision': 0.8266666666666667, 'recall': 0.8092369477911646, 'f1-score': 0.8178589548452563, 'support': 1992}","{'precision': 0.7566821857330321, 'recall': 0.7047269887071347, 'f1-score': 0.7273031324058858, 'support': 1992}","{'precision': 0.8236401408012423, 'recall': 0.8092369477911646, 'f1-score': 0.8158011085451532, 'support': 1992}",0.7907556891441345,28,0.24469082057476044
"{'precision': 0.8367346938775511, 'recall': 0.8108776266996292, 'f1-score': 0.8236032642812303, 'support': 809}","{'precision': 0.6746987951807228, 'recall': 0.47058823529411764, 'f1-score': 0.5544554455445544, 'support': 119}","{'precision': 0.8653846153846154, 'recall': 0.8458646616541353, 'f1-score': 0.855513307984791, 'support': 1064}","{'precision': 0.8453067645516518, 'recall': 0.8092369477911646, 'f1-score': 0.8268786868427802, 'support': 1992}","{'precision': 0.7922727014809631, 'recall': 0.709110174549294, 'f1-score': 0.7445240059368586, 'support': 1992}","{'precision': 0.8423578086057609, 'recall': 0.8092369477911646, 'f1-score': 0.8245689751602082, 'support': 1992}",1.5422853231430054,29,0.2282119244337082
"{'precision': 0.8260869565217391, 'recall': 0.8220024721878862, 'f1-score': 0.8240396530359356, 'support': 809}","{'precision': 0.6111111111111112, 'recall': 0.46218487394957986, 'f1-score': 0.5263157894736842, 'support': 119}","{'precision': 0.871968962172648, 'recall': 0.8449248120300752, 'f1-score': 0.8582338902147972, 'support': 1064}","{'precision': 0.8406022845275182, 'recall': 0.8127510040160643, 'f1-score': 0.8264420622766718, 'support': 1992}","{'precision': 0.7697223432684995, 'recall': 0.7097040527225138, 'f1-score': 0.7361964442414722, 'support': 1992}","{'precision': 0.8377517800200837, 'recall': 0.8127510040160643, 'f1-score': 0.8245183320491891, 'support': 1992}",0.5019410252571106,30,0.1567477583885193
"{'precision': 0.8087697929354446, 'recall': 0.8207663782447466, 'f1-score': 0.8147239263803681, 'support': 809}","{'precision': 0.6511627906976745, 'recall': 0.47058823529411764, 'f1-score': 0.5463414634146342, 'support': 119}","{'precision': 0.8798029556650246, 'recall': 0.8392857142857143, 'f1-score': 0.8590668590668591, 'support': 1064}","{'precision': 0.8392299687825182, 'recall': 0.8097389558232931, 'f1-score': 0.824220746039857, 'support': 1992}","{'precision': 0.7799118464327145, 'recall': 0.7102134426081929, 'f1-score': 0.7400440829539537, 'support': 1992}","{'precision': 0.8372959233962772, 'recall': 0.8097389558232931, 'f1-score': 0.8223762191943762, 'support': 1992}",0.5500227808952332,31,0.18412497639656067
"{'precision': 0.8225, 'recall': 0.8133498145859085, 'f1-score': 0.8178993163455562, 'support': 809}","{'precision': 0.6078431372549019, 'recall': 0.5210084033613446, 'f1-score': 0.5610859728506787, 'support': 119}","{'precision': 0.8671799807507219, 'recall': 0.8468045112781954, 'f1-score': 0.8568711364717071, 'support': 1064}","{'precision': 0.8351365275631119, 'recall': 0.8137550200803213, 'f1-score': 0.8243071446732774, 'support': 1992}","{'precision': 0.765841039335208, 'recall': 0.7270542430751495, 'f1-score': 0.7452854752226474, 'support': 1992}","{'precision': 0.8335418337610951, 'recall': 0.8137550200803213, 'f1-score': 0.8233738287643987, 'support': 1992}",0.8234779834747314,32,0.1711251586675644
"{'precision': 0.8208955223880597, 'recall': 0.8158220024721878, 'f1-score': 0.8183508989460633, 'support': 809}","{'precision': 0.6185567010309279, 'recall': 0.5042016806722689, 'f1-score': 0.5555555555555556, 'support': 119}","{'precision': 0.873900293255132, 'recall': 0.8402255639097744, 'f1-score': 0.8567321514135122, 'support': 1064}","{'precision': 0.8388773388773388, 'recall': 0.8102409638554217, 'f1-score': 0.8243105209397343, 'support': 1992}","{'precision': 0.7711175055580398, 'recall': 0.7200830823514104, 'f1-score': 0.7435462019717104, 'support': 1992}","{'precision': 0.8371197977199203, 'recall': 0.8102409638554217, 'f1-score': 0.8231526091678982, 'support': 1992}",0.8048318028450012,33,0.16164995729923248
"{'precision': 0.8316062176165803, 'recall': 0.7935723114956736, 'f1-score': 0.812144212523719, 'support': 809}","{'precision': 0.5925925925925926, 'recall': 0.5378151260504201, 'f1-score': 0.5638766519823789, 'support': 119}","{'precision': 0.8788177339901477, 'recall': 0.8383458646616542, 'f1-score': 0.858104858104858, 'support': 1064}","{'precision': 0.8432717678100264, 'recall': 0.8022088353413654, 'f1-score': 0.8222279392847955, 'support': 1992}","{'precision': 0.7676721813997736, 'recall': 0.7232444340692493, 'f1-score': 0.7447085742036519, 'support': 1992}","{'precision': 0.8425451895260286, 'recall': 0.8022088353413654, 'f1-score': 0.8218622281833137, 'support': 1992}",1.120088815689087,34,0.14436779916286469
"{'precision': 0.8068880688806888, 'recall': 0.8108776266996292, 'f1-score': 0.8088779284833538, 'support': 809}","{'precision': 0.6504854368932039, 'recall': 0.5630252100840336, 'f1-score': 0.6036036036036037, 'support': 119}","{'precision': 0.8865671641791045, 'recall': 0.8374060150375939, 'f1-score': 0.8612856452392461, 'support': 1064}","{'precision': 0.8401874023945861, 'recall': 0.8102409638554217, 'f1-score': 0.8249424993611039, 'support': 1992}","{'precision': 0.781313556650999, 'recall': 0.7371029506070856, 'f1-score': 0.7579223924420679, 'support': 1992}","{'precision': 0.8401042557235621, 'recall': 0.8102409638554217, 'f1-score': 0.8246079314791266, 'support': 1992}",1.1394835710525513,35,0.12099339067935944
"{'precision': 0.8247809762202754, 'recall': 0.8145859085290482, 'f1-score': 0.8196517412935325, 'support': 809}","{'precision': 0.6923076923076923, 'recall': 0.5294117647058824, 'f1-score': 0.5999999999999999, 'support': 119}","{'precision': 0.8719923002887392, 'recall': 0.8515037593984962, 'f1-score': 0.861626248216833, 'support': 1064}","{'precision': 0.8439606013478487, 'recall': 0.8172690763052208, 'f1-score': 0.8304004080591686, 'support': 1992}","{'precision': 0.7963603229389022, 'recall': 0.731833810877809, 'f1-score': 0.7604259965034551, 'support': 1992}","{'precision': 0.8420844541435927, 'recall': 0.8172690763052208, 'f1-score': 0.8289500937797079, 'support': 1992}",0.915846049785614,36,0.15736092627048492
"{'precision': 0.8071253071253072, 'recall': 0.8121137206427689, 'f1-score': 0.8096118299445471, 'support': 809}","{'precision': 0.6595744680851063, 'recall': 0.5210084033613446, 'f1-score': 0.5821596244131456, 'support': 119}","{'precision': 0.8801571709233792, 'recall': 0.8421052631578947, 'f1-score': 0.8607108549471663, 'support': 1064}","{'precision': 0.8385254413291796, 'recall': 0.8107429718875502, 'f1-score': 0.8244002041858091, 'support': 1992}","{'precision': 0.7822856487112642, 'recall': 0.7250757957206694, 'f1-score': 0.7508274364349529, 'support': 1992}","{'precision': 0.8373197615607313, 'recall': 0.8107429718875502, 'f1-score': 0.8233179294147027, 'support': 1992}",1.1473703384399414,37,0.1446036398410797
"{'precision': 0.8046116504854369, 'recall': 0.8195302843016069, 'f1-score': 0.8120024494794856, 'support': 809}","{'precision': 0.6391752577319587, 'recall': 0.5210084033613446, 'f1-score': 0.5740740740740741, 'support': 119}","{'precision': 0.8794466403162056, 'recall': 0.8364661654135338, 'f1-score': 0.8574181117533719, 'support': 1064}","{'precision': 0.8354888773926539, 'recall': 0.8107429718875502, 'f1-score': 0.8229299363057324, 'support': 1992}","{'precision': 0.7744111828445338, 'recall': 0.7256682843588284, 'f1-score': 0.7478315451023105, 'support': 1992}","{'precision': 0.8347007561291488, 'recall': 0.8107429718875502, 'f1-score': 0.8220470217617001, 'support': 1992}",0.46842145919799805,38,0.12445864081382751
