ANSWER,HEADER,QUESTION,micro avg,macro avg,weighted avg,eval_loss,epoch,train_loss
"{'precision': 0.7873357228195937, 'recall': 0.8145859085290482, 'f1-score': 0.8007290400972052, 'support': 809}","{'precision': 0.6724137931034483, 'recall': 0.3277310924369748, 'f1-score': 0.4406779661016949, 'support': 119}","{'precision': 0.8565853658536585, 'recall': 0.825187969924812, 'f1-score': 0.8405935854475826, 'support': 1064}","{'precision': 0.8208333333333333, 'recall': 0.7911646586345381, 'f1-score': 0.805725971370143, 'support': 1992}","{'precision': 0.7721116272589001, 'recall': 0.655834990296945, 'f1-score': 0.6940001972154942, 'support': 1992}","{'precision': 0.8174591718918947, 'recall': 0.7911646586345381, 'f1-score': 0.8005130754623336, 'support': 1992}",0.7044717669487,10,0.6804857850074768
"{'precision': 0.7990074441687345, 'recall': 0.796044499381953, 'f1-score': 0.7975232198142413, 'support': 809}","{'precision': 0.7017543859649122, 'recall': 0.33613445378151263, 'f1-score': 0.45454545454545453, 'support': 119}","{'precision': 0.8743718592964824, 'recall': 0.8176691729323309, 'f1-score': 0.8450704225352114, 'support': 1064}","{'precision': 0.8363832077502691, 'recall': 0.7801204819277109, 'f1-score': 0.8072727272727273, 'support': 1992}","{'precision': 0.7917112298100429, 'recall': 0.6499493753652655, 'f1-score': 0.6990463656316357, 'support': 1992}","{'precision': 0.8334525364225843, 'recall': 0.7801204819277109, 'f1-score': 0.8024307848886021, 'support': 1992}",1.0386337041854858,11,0.7004098296165466
"{'precision': 0.7957393483709273, 'recall': 0.7849196538936959, 'f1-score': 0.790292470441817, 'support': 809}","{'precision': 0.6056338028169014, 'recall': 0.36134453781512604, 'f1-score': 0.4526315789473684, 'support': 119}","{'precision': 0.8508508508508509, 'recall': 0.7988721804511278, 'f1-score': 0.8240426563257394, 'support': 1064}","{'precision': 0.8179871520342612, 'recall': 0.7670682730923695, 'f1-score': 0.7917098445595855, 'support': 1992}","{'precision': 0.7507413340128931, 'recall': 0.6483787907199833, 'f1-score': 0.688988901904975, 'support': 1992}","{'precision': 0.8138197091729903, 'recall': 0.7670682730923695, 'f1-score': 0.7881481690827076, 'support': 1992}",0.9837646484375,12,0.6002024412155151
"{'precision': 0.8194622279129321, 'recall': 0.7911001236093943, 'f1-score': 0.8050314465408804, 'support': 809}","{'precision': 0.671875, 'recall': 0.36134453781512604, 'f1-score': 0.4699453551912568, 'support': 119}","{'precision': 0.8676893576222435, 'recall': 0.8505639097744361, 'f1-score': 0.8590412909349785, 'support': 1064}","{'precision': 0.8411016949152542, 'recall': 0.7971887550200804, 'f1-score': 0.8185567010309278, 'support': 1992}","{'precision': 0.786342195178392, 'recall': 0.6676695237329855, 'f1-score': 0.711339364222372, 'support': 1992}","{'precision': 0.8364053935198942, 'recall': 0.7971887550200804, 'f1-score': 0.8138623850773841, 'support': 1992}",0.9404251575469971,13,0.5941393971443176
"{'precision': 0.7975609756097561, 'recall': 0.8084054388133498, 'f1-score': 0.8029465930018416, 'support': 809}","{'precision': 0.6896551724137931, 'recall': 0.33613445378151263, 'f1-score': 0.45197740112994345, 'support': 119}","{'precision': 0.8473581213307241, 'recall': 0.8139097744360902, 'f1-score': 0.8302972195589645, 'support': 1064}","{'precision': 0.8210526315789474, 'recall': 0.7831325301204819, 'f1-score': 0.8016443987667009, 'support': 1992}","{'precision': 0.7781914231180912, 'recall': 0.6528165556769842, 'f1-score': 0.6950737378969166, 'support': 1992}","{'precision': 0.8177132710248114, 'recall': 0.7831325301204819, 'f1-score': 0.7965890291584796, 'support': 1992}",1.2449206113815308,14,0.5287759304046631
"{'precision': 0.8017241379310345, 'recall': 0.8046971569839307, 'f1-score': 0.8032078963602715, 'support': 809}","{'precision': 0.7543859649122807, 'recall': 0.36134453781512604, 'f1-score': 0.48863636363636365, 'support': 119}","{'precision': 0.8461538461538461, 'recall': 0.8477443609022557, 'f1-score': 0.8469483568075117, 'support': 1064}","{'precision': 0.8248062015503876, 'recall': 0.8012048192771084, 'f1-score': 0.8128342245989305, 'support': 1992}","{'precision': 0.8007546496657204, 'recall': 0.6712620185671042, 'f1-score': 0.712930872268049, 'support': 1992}","{'precision': 0.82262773580244, 'recall': 0.8012048192771084, 'f1-score': 0.8077790999354313, 'support': 1992}",1.0716310739517212,15,0.6016493439674377
"{'precision': 0.7918170878459687, 'recall': 0.8133498145859085, 'f1-score': 0.8024390243902438, 'support': 809}","{'precision': 0.6615384615384615, 'recall': 0.36134453781512604, 'f1-score': 0.4673913043478261, 'support': 119}","{'precision': 0.8446788111217641, 'recall': 0.8280075187969925, 'f1-score': 0.8362600854295207, 'support': 1064}","{'precision': 0.8158844765342961, 'recall': 0.7941767068273092, 'f1-score': 0.8048842533706436, 'support': 1992}","{'precision': 0.7660114535020647, 'recall': 0.6675672903993424, 'f1-score': 0.7020301380558635, 'support': 1992}","{'precision': 0.812269757040172, 'recall': 0.7941767068273092, 'f1-score': 0.8004886881757574, 'support': 1992}",0.757250964641571,16,0.5425211787223816
"{'precision': 0.818639798488665, 'recall': 0.8034610630407911, 'f1-score': 0.8109794135995009, 'support': 809}","{'precision': 0.5822784810126582, 'recall': 0.3865546218487395, 'f1-score': 0.4646464646464647, 'support': 119}","{'precision': 0.8777335984095428, 'recall': 0.8298872180451128, 'f1-score': 0.8531400966183575, 'support': 1064}","{'precision': 0.8403406067056945, 'recall': 0.7926706827309237, 'f1-score': 0.8158098682510979, 'support': 1992}","{'precision': 0.7595506259702888, 'recall': 0.6733009676448812, 'f1-score': 0.7095886582881077, 'support': 1992}","{'precision': 0.8360839783763002, 'recall': 0.7926706827309237, 'f1-score': 0.8128094064743263, 'support': 1992}",0.6464738249778748,17,0.47480282187461853
"{'precision': 0.7562076749435666, 'recall': 0.8281829419035847, 'f1-score': 0.7905604719764012, 'support': 809}","{'precision': 0.6086956521739131, 'recall': 0.35294117647058826, 'f1-score': 0.4468085106382979, 'support': 119}","{'precision': 0.8404059040590406, 'recall': 0.856203007518797, 'f1-score': 0.8482309124767226, 'support': 1064}","{'precision': 0.7959784207945071, 'recall': 0.8147590361445783, 'f1-score': 0.8052592408831556, 'support': 1992}","{'precision': 0.7351030770588401, 'recall': 0.6791090419643234, 'f1-score': 0.6951999650304739, 'support': 1992}","{'precision': 0.7923688120265362, 'recall': 0.8147590361445783, 'f1-score': 0.8008289786496481, 'support': 1992}",0.5167216658592224,18,0.41830378770828247
"{'precision': 0.8123425692695214, 'recall': 0.7972805933250927, 'f1-score': 0.8047411104179663, 'support': 809}","{'precision': 0.6, 'recall': 0.37815126050420167, 'f1-score': 0.46391752577319584, 'support': 119}","{'precision': 0.8629489603024575, 'recall': 0.8580827067669173, 'f1-score': 0.8605089538171538, 'support': 1064}","{'precision': 0.8318629994810587, 'recall': 0.804718875502008, 'f1-score': 0.818065833120694, 'support': 1992}","{'precision': 0.7584305098573263, 'recall': 0.677838186865404, 'f1-score': 0.709722530002772, 'support': 1992}","{'precision': 0.8266881688257317, 'recall': 0.804718875502008, 'f1-score': 0.8141683086127494, 'support': 1992}",1.2830522060394287,19,0.43556568026542664
"{'precision': 0.818976279650437, 'recall': 0.8108776266996292, 'f1-score': 0.8149068322981367, 'support': 809}","{'precision': 0.6349206349206349, 'recall': 0.33613445378151263, 'f1-score': 0.43956043956043955, 'support': 119}","{'precision': 0.8570075757575758, 'recall': 0.8505639097744361, 'f1-score': 0.8537735849056604, 'support': 1064}","{'precision': 0.8338541666666667, 'recall': 0.803714859437751, 'f1-score': 0.8185071574642127, 'support': 1992}","{'precision': 0.770301496776216, 'recall': 0.665858663418526, 'f1-score': 0.7027469522547455, 'support': 1992}","{'precision': 0.8282948927704917, 'recall': 0.803714859437751, 'f1-score': 0.8132441837231462, 'support': 1992}",0.4111010730266571,20,0.48768630623817444
"{'precision': 0.7824074074074074, 'recall': 0.8355995055624228, 'f1-score': 0.8081291093843395, 'support': 809}","{'precision': 0.6825396825396826, 'recall': 0.36134453781512604, 'f1-score': 0.4725274725274725, 'support': 119}","{'precision': 0.8802395209580839, 'recall': 0.8289473684210527, 'f1-score': 0.8538238141335915, 'support': 1064}","{'precision': 0.8299637117677553, 'recall': 0.803714859437751, 'f1-score': 0.8166284111196124, 'support': 1992}","{'precision': 0.7817288703017247, 'recall': 0.6752971372662006, 'f1-score': 0.7114934653484678, 'support': 1992}","{'precision': 0.8286971210412731, 'recall': 0.803714859437751, 'f1-score': 0.8124878297996192, 'support': 1992}",0.8819388747215271,21,0.3052237629890442
"{'precision': 0.8048780487804879, 'recall': 0.7750309023485785, 'f1-score': 0.7896725440806046, 'support': 809}","{'precision': 0.6666666666666666, 'recall': 0.3697478991596639, 'f1-score': 0.47567567567567576, 'support': 119}","{'precision': 0.8683446272991288, 'recall': 0.8430451127819549, 'f1-score': 0.855507868383405, 'support': 1064}","{'precision': 0.8349307774227902, 'recall': 0.7871485943775101, 'f1-score': 0.8103359173126616, 'support': 1992}","{'precision': 0.7799631142487611, 'recall': 0.6626079714300658, 'f1-score': 0.7069520293798952, 'support': 1992}","{'precision': 0.8305212641782234, 'recall': 0.7871485943775101, 'f1-score': 0.8060797517703602, 'support': 1992}",0.6261796355247498,22,0.2926340103149414
"{'precision': 0.808641975308642, 'recall': 0.8096415327564895, 'f1-score': 0.8091414453366276, 'support': 809}","{'precision': 0.6470588235294118, 'recall': 0.3697478991596639, 'f1-score': 0.4705882352941177, 'support': 119}","{'precision': 0.8727634194831014, 'recall': 0.825187969924812, 'f1-score': 0.8483091787439614, 'support': 1064}","{'precision': 0.8370488322717622, 'recall': 0.7916666666666666, 'f1-score': 0.8137254901960783, 'support': 1992}","{'precision': 0.776154739440385, 'recall': 0.6681924672803219, 'f1-score': 0.7093462864582355, 'support': 1992}","{'precision': 0.8332387732704374, 'recall': 0.7916666666666666, 'f1-score': 0.8098375479221419, 'support': 1992}",0.5171370506286621,23,0.28606876730918884
"{'precision': 0.8318122555410691, 'recall': 0.788627935723115, 'f1-score': 0.8096446700507615, 'support': 809}","{'precision': 0.7301587301587301, 'recall': 0.3865546218487395, 'f1-score': 0.5054945054945055, 'support': 119}","{'precision': 0.8720379146919431, 'recall': 0.8646616541353384, 'f1-score': 0.8683341198678622, 'support': 1064}","{'precision': 0.8509283819628647, 'recall': 0.8052208835341366, 'f1-score': 0.8274438999226205, 'support': 1992}","{'precision': 0.8113363001305808, 'recall': 0.6799480705690643, 'f1-score': 0.7278244318043764, 'support': 1992}","{'precision': 0.8472255747258238, 'recall': 0.8052208835341366, 'f1-score': 0.8228232368294768, 'support': 1992}",0.45653924345970154,24,0.26716089248657227
"{'precision': 0.8342391304347826, 'recall': 0.7589616810877626, 'f1-score': 0.7948220064724919, 'support': 809}","{'precision': 0.6190476190476191, 'recall': 0.4369747899159664, 'f1-score': 0.5123152709359606, 'support': 119}","{'precision': 0.879, 'recall': 0.8261278195488722, 'f1-score': 0.8517441860465116, 'support': 1064}","{'precision': 0.8489010989010989, 'recall': 0.7756024096385542, 'f1-score': 0.810598111227702, 'support': 1992}","{'precision': 0.7774289164941339, 'recall': 0.6740214301842004, 'f1-score': 0.719627154484988, 'support': 1992}","{'precision': 0.845292230516268, 'recall': 0.7756024096385542, 'f1-score': 0.8083495654774666, 'support': 1992}",1.9652281999588013,25,0.2664549648761749
"{'precision': 0.8309677419354838, 'recall': 0.796044499381953, 'f1-score': 0.8131313131313131, 'support': 809}","{'precision': 0.5858585858585859, 'recall': 0.48739495798319327, 'f1-score': 0.5321100917431192, 'support': 119}","{'precision': 0.8783120706575074, 'recall': 0.8411654135338346, 'f1-score': 0.8593374939990397, 'support': 1064}","{'precision': 0.843634442683571, 'recall': 0.8017068273092369, 'f1-score': 0.8221364221364222, 'support': 1992}","{'precision': 0.7650461328171924, 'recall': 0.7082016236329935, 'f1-score': 0.7348596329578241, 'support': 1992}","{'precision': 0.8416135131137379, 'recall': 0.8017068273092369, 'f1-score': 0.8210238086624707, 'support': 1992}",1.3788520097732544,26,0.2422768622636795
"{'precision': 0.8066914498141264, 'recall': 0.8046971569839307, 'f1-score': 0.8056930693069307, 'support': 809}","{'precision': 0.6829268292682927, 'recall': 0.47058823529411764, 'f1-score': 0.5572139303482587, 'support': 119}","{'precision': 0.8761149653121902, 'recall': 0.8308270676691729, 'f1-score': 0.8528702363724071, 'support': 1064}","{'precision': 0.8382507903055848, 'recall': 0.7986947791164659, 'f1-score': 0.8179948586118252, 'support': 1992}","{'precision': 0.7885777481315364, 'recall': 0.7020374866490737, 'f1-score': 0.7385924120091989, 'support': 1992}","{'precision': 0.8363795174069907, 'recall': 0.7986947791164659, 'f1-score': 0.8160482340768026, 'support': 1992}",0.32323431968688965,27,0.2328260987997055
"{'precision': 0.8107769423558897, 'recall': 0.799752781211372, 'f1-score': 0.80522713130056, 'support': 809}","{'precision': 0.7023809523809523, 'recall': 0.4957983193277311, 'f1-score': 0.58128078817734, 'support': 119}","{'precision': 0.8468045112781954, 'recall': 0.8468045112781954, 'f1-score': 0.8468045112781954, 'support': 1064}","{'precision': 0.8257965056526207, 'recall': 0.8067269076305221, 'f1-score': 0.8161503301168107, 'support': 1992}","{'precision': 0.7866541353383458, 'recall': 0.7141185372724328, 'f1-score': 0.7444374769186984, 'support': 1992}","{'precision': 0.8235451203309478, 'recall': 0.8067269076305221, 'f1-score': 0.8140568087425987, 'support': 1992}",1.1049705743789673,28,0.20922265946865082
"{'precision': 0.8233766233766234, 'recall': 0.7836835599505563, 'f1-score': 0.8030398986700442, 'support': 809}","{'precision': 0.6373626373626373, 'recall': 0.48739495798319327, 'f1-score': 0.5523809523809524, 'support': 119}","{'precision': 0.7948490230905861, 'recall': 0.8411654135338346, 'f1-score': 0.817351598173516, 'support': 1064}","{'precision': 0.7986914947156517, 'recall': 0.7966867469879518, 'f1-score': 0.7976878612716763, 'support': 1992}","{'precision': 0.7518627612766156, 'recall': 0.7040813104891948, 'f1-score': 0.7242574830748376, 'support': 1992}","{'precision': 0.7970267081958965, 'recall': 0.7966867469879518, 'f1-score': 0.7957101966937853, 'support': 1992}",1.0121480226516724,29,0.2640651762485504
"{'precision': 0.8285356695869838, 'recall': 0.8182941903584673, 'f1-score': 0.8233830845771144, 'support': 809}","{'precision': 0.6391752577319587, 'recall': 0.5210084033613446, 'f1-score': 0.5740740740740741, 'support': 119}","{'precision': 0.8700673724735323, 'recall': 0.849624060150376, 'f1-score': 0.8597242035187826, 'support': 1064}","{'precision': 0.841343669250646, 'recall': 0.8172690763052208, 'f1-score': 0.8291316526610644, 'support': 1992}","{'precision': 0.7792594332641581, 'recall': 0.7296422179567292, 'f1-score': 0.7523937873899903, 'support': 1992}","{'precision': 0.8394070766454876, 'recall': 0.8172690763052208, 'f1-score': 0.8279007443683158, 'support': 1992}",0.6809263229370117,30,0.305264413356781
"{'precision': 0.8014796547472256, 'recall': 0.8034610630407911, 'f1-score': 0.8024691358024691, 'support': 809}","{'precision': 0.6021505376344086, 'recall': 0.47058823529411764, 'f1-score': 0.5283018867924528, 'support': 119}","{'precision': 0.8675171736997056, 'recall': 0.8308270676691729, 'f1-score': 0.8487758041286606, 'support': 1064}","{'precision': 0.8268330733229329, 'recall': 0.7981927710843374, 'f1-score': 0.8122605363984674, 'support': 1992}","{'precision': 0.7570491220271133, 'recall': 0.7016254553346939, 'f1-score': 0.7265156089078607, 'support': 1992}","{'precision': 0.8248449937176139, 'recall': 0.7981927710843374, 'f1-score': 0.8108247545107401, 'support': 1992}",0.5509909391403198,31,0.21335923671722412
"{'precision': 0.8233799237611181, 'recall': 0.8009888751545118, 'f1-score': 0.8120300751879699, 'support': 809}","{'precision': 0.6588235294117647, 'recall': 0.47058823529411764, 'f1-score': 0.5490196078431372, 'support': 119}","{'precision': 0.869942196531792, 'recall': 0.8486842105263158, 'f1-score': 0.8591817316841105, 'support': 1064}","{'precision': 0.8413612565445027, 'recall': 0.8067269076305221, 'f1-score': 0.8236801640184522, 'support': 1992}","{'precision': 0.7840485499015584, 'recall': 0.7067537736583152, 'f1-score': 0.7400771382384059, 'support': 1992}","{'precision': 0.8384201081488811, 'recall': 0.8067269076305221, 'f1-score': 0.821503527445931, 'support': 1992}",0.8512849807739258,32,0.17137518525123596
"{'precision': 0.8026960784313726, 'recall': 0.8096415327564895, 'f1-score': 0.8061538461538462, 'support': 809}","{'precision': 0.6382978723404256, 'recall': 0.5042016806722689, 'f1-score': 0.5633802816901409, 'support': 119}","{'precision': 0.8884381338742393, 'recall': 0.8233082706766918, 'f1-score': 0.8546341463414633, 'support': 1064}","{'precision': 0.8391350210970464, 'recall': 0.7986947791164659, 'f1-score': 0.8184156378600823, 'support': 1992}","{'precision': 0.7764773615486792, 'recall': 0.7123838280351501, 'f1-score': 0.7413894247284835, 'support': 1992}","{'precision': 0.8386730666173102, 'recall': 0.7986947791164659, 'f1-score': 0.8175459070114988, 'support': 1992}",0.9625838398933411,33,0.2551127076148987
"{'precision': 0.8051787916152897, 'recall': 0.8071693448702101, 'f1-score': 0.8061728395061729, 'support': 809}","{'precision': 0.5862068965517241, 'recall': 0.5714285714285714, 'f1-score': 0.5787234042553192, 'support': 119}","{'precision': 0.8844621513944223, 'recall': 0.8345864661654135, 'f1-score': 0.8588007736943908, 'support': 1064}","{'precision': 0.8332470222682548, 'recall': 0.8077309236947792, 'f1-score': 0.8202905939332144, 'support': 1992}","{'precision': 0.7586159465204787, 'recall': 0.737728127488065, 'f1-score': 0.7478990058186277, 'support': 1992}","{'precision': 0.8344457792118924, 'recall': 0.8077309236947792, 'f1-score': 0.8206957507418217, 'support': 1992}",0.9858272075653076,34,0.17603439092636108
"{'precision': 0.8058252427184466, 'recall': 0.8207663782447466, 'f1-score': 0.8132271892222902, 'support': 809}","{'precision': 0.5871559633027523, 'recall': 0.5378151260504201, 'f1-score': 0.5614035087719299, 'support': 119}","{'precision': 0.871868978805395, 'recall': 0.8505639097744361, 'f1-score': 0.8610846812559467, 'support': 1064}","{'precision': 0.8285134449518011, 'recall': 0.8197791164658634, 'f1-score': 0.8241231390360839, 'support': 1992}","{'precision': 0.7549500616088647, 'recall': 0.7363818046898677, 'f1-score': 0.7452384597500555, 'support': 1992}","{'precision': 0.8280385413861402, 'recall': 0.8197791164658634, 'f1-score': 0.8237459410045279, 'support': 1992}",0.6576409339904785,35,0.1529390662908554
"{'precision': 0.7912621359223301, 'recall': 0.8059332509270705, 'f1-score': 0.7985303123086344, 'support': 809}","{'precision': 0.5338983050847458, 'recall': 0.5294117647058824, 'f1-score': 0.5316455696202531, 'support': 119}","{'precision': 0.8831683168316832, 'recall': 0.8383458646616542, 'f1-score': 0.8601735776277725, 'support': 1064}","{'precision': 0.8232581967213115, 'recall': 0.8067269076305221, 'f1-score': 0.8149087221095335, 'support': 1992}","{'precision': 0.7361095859462531, 'recall': 0.7245636267648691, 'f1-score': 0.7301164865188866, 'support': 1992}","{'precision': 0.8249779394453619, 'recall': 0.8067269076305221, 'f1-score': 0.8155128172883761, 'support': 1992}",0.5778775215148926,36,0.11348871886730194
"{'precision': 0.7609921082299888, 'recall': 0.8343634116192831, 'f1-score': 0.7959905660377359, 'support': 809}","{'precision': 0.6283185840707964, 'recall': 0.5966386554621849, 'f1-score': 0.6120689655172413, 'support': 119}","{'precision': 0.874274661508704, 'recall': 0.849624060150376, 'f1-score': 0.8617731172545281, 'support': 1064}","{'precision': 0.8112094395280236, 'recall': 0.8283132530120482, 'f1-score': 0.819672131147541, 'support': 1992}","{'precision': 0.7545284512698297, 'recall': 0.7602087090772812, 'f1-score': 0.7566108829365018, 'support': 1992}","{'precision': 0.8135746821826038, 'recall': 0.8283132530120482, 'f1-score': 0.8201401463754509, 'support': 1992}",1.7728314399719238,37,0.12176032364368439
"{'precision': 0.8371104815864022, 'recall': 0.73053152039555, 'f1-score': 0.7801980198019802, 'support': 809}","{'precision': 0.6048387096774194, 'recall': 0.6302521008403361, 'f1-score': 0.6172839506172839, 'support': 119}","{'precision': 0.8481481481481481, 'recall': 0.8609022556390977, 'f1-score': 0.8544776119402985, 'support': 1064}","{'precision': 0.8282722513089005, 'recall': 0.7941767068273092, 'f1-score': 0.8108662224500255, 'support': 1992}","{'precision': 0.76336577980399, 'recall': 0.740561958958328, 'f1-score': 0.7506531941198542, 'support': 1992}","{'precision': 0.8291304295605633, 'recall': 0.7941767068273092, 'f1-score': 0.8101411482167351, 'support': 1992}",1.0734691619873047,38,0.13818219304084778
