EFFECTIVE_DATE,JURISDICTION,PARTY,TERM,micro avg,macro avg,weighted avg,eval_loss,steps,train_loss
"{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 54}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 134}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}",0.7324373126029968,275,0.09139136970043182
"{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 54}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 134}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}",0.6997942924499512,300,0.09329841285943985
"{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 54}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 134}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}",0.6254149079322815,325,0.08635037392377853
"{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 54}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 134}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}",0.5934888124465942,350,0.0752674788236618
"{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 54}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 134}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}",0.5675428509712219,375,0.07273022830486298
"{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 54}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 134}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}",0.538053572177887,400,0.06723585724830627
"{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 54}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 134}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}",0.5065746903419495,425,0.06187137961387634
"{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 54}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 134}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}",0.45507389307022095,450,0.06329958885908127
"{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 54}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 134}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}",0.5003210306167603,475,0.055436234921216965
"{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 54}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 134}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}",0.4677180349826813,500,0.05347488075494766
"{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 54}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 134}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}",0.4366092085838318,525,0.0492398664355278
"{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 54}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 134}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}",0.4180954098701477,550,0.04845802113413811
"{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 54}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 134}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}",0.3648999333381653,575,0.04557935148477554
"{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 54}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 134}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}",0.3333686888217926,600,0.04031660780310631
"{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 54}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 134}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}",0.30883023142814636,625,0.042351242154836655
"{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 54}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 134}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}",0.3346356153488159,650,0.03724478930234909
"{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 54}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 134}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}",0.32276126742362976,675,0.034185972064733505
"{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 54}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 134}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}",0.2849184274673462,700,0.03717079386115074
"{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 54}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 134}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}",0.26442256569862366,725,0.03284044563770294
"{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 54}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 134}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}",0.23671241104602814,750,0.030170058831572533
"{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 54}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 134}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}",0.20336014032363892,775,0.03356831148266792
"{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 54}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 134}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}",0.20849524438381195,800,0.037815749645233154
"{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 54}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 134}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}",0.2114924192428589,825,0.02429354190826416
"{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 54}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 134}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}",0.20097054541110992,850,0.0292462557554245
"{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 54}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 134}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}",0.19974669814109802,875,0.026168841868638992
"{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 54}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 134}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}",0.16552315652370453,900,0.022156931459903717
"{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 54}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 134}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}",0.18572983145713806,925,0.028767989948391914
"{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 54}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 134}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}",0.17059265077114105,950,0.021456805989146233
"{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 54}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 134}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}",0.1676131933927536,975,0.017270874232053757
"{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 54}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 134}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}",0.16344773769378662,1000,0.01994294300675392
"{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 54}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 134}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}",0.1326577216386795,1025,0.01914818398654461
"{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 54}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 134}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 672}",0.16336195170879364,1050,0.01885118894279003
"{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 54}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 134}","{'precision': 1.0, 'recall': 0.01327433628318584, 'f1-score': 0.026200873362445417, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 1.0, 'recall': 0.008928571428571428, 'f1-score': 0.017699115044247787, 'support': 672}","{'precision': 0.25, 'recall': 0.00331858407079646, 'f1-score': 0.006550218340611354, 'support': 672}","{'precision': 0.6726190476190477, 'recall': 0.008928571428571428, 'f1-score': 0.01762320648783531, 'support': 672}",0.18250218033790588,1075,0.020345937460660934
"{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 54}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 134}","{'precision': 1.0, 'recall': 0.011061946902654867, 'f1-score': 0.02188183807439825, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 1.0, 'recall': 0.00744047619047619, 'f1-score': 0.014771048744460854, 'support': 672}","{'precision': 0.25, 'recall': 0.0027654867256637168, 'f1-score': 0.005470459518599562, 'support': 672}","{'precision': 0.6726190476190477, 'recall': 0.00744047619047619, 'f1-score': 0.014718141085755965, 'support': 672}",0.13219918310642242,1100,0.01823541335761547
"{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 54}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 134}","{'precision': 0.8511904761904762, 'recall': 0.3163716814159292, 'f1-score': 0.4612903225806451, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.8511904761904762, 'recall': 0.21279761904761904, 'f1-score': 0.3404761904761905, 'support': 672}","{'precision': 0.21279761904761904, 'recall': 0.0790929203539823, 'f1-score': 0.11532258064516128, 'support': 672}","{'precision': 0.5725269274376418, 'recall': 0.21279761904761904, 'f1-score': 0.31027265745007676, 'support': 672}",0.12866263091564178,1125,0.016379976645112038
